PropertyID,Property Type,Bldg Subtype,Address,Address 2,Address 3,Address 4,City,State,Zip,Bldg Name,Business Park,Improvement District,Market,Submarket,Micromarket,Bldg Type,Building Sub Type,Building Sub Specialty,Bldg Class,Bldg Sub-class,Bldg Size,Bldg Status,Office s.f.,Retail s.f.,Occ Rate,Available s.f.,Asking Rent,Leasing Company,Management Company,Primary Owner,Bldg Number,County,Township,Metropolitan Division,Latitude,Longitude,Submarket Cluster,Custom Cluster,Area Type,Prime?,Full Block?,Building Location,Most Expensive Street?,Atrium?,View,Owner Occupied?,Corp. HQ?,Tenancy,Stories,Story Type,Average Floor Plate Size,Core Factor Multi-tenant,Core Factor Single-Tenant,Total Unit Count,Average Unit Size,Studio Units,1 Bed Units,2 Bed Units,3+ Bed Units,Ceiling Height Feet,Ceiling Height Inches,Parking Type,Parking Ratio,Parking Spaces,Trailer Spaces,Parking-Reserved cost,Parking-Unreserved cost,OpEx & Taxes,OpEx,OpEx Year,Taxes,Energy-star?,Energy Efficiency,Parcel Number,Zoning,Parcel Size (acres),Broke Ground Date,Broke Ground Quarter,Broke Ground Year,Build Date,Build Quarter,Build Year,Upgrade Date,Upgrade Quarter,Upgrade Year,Renovated Broke Ground Date,Renovated Broke Ground Quarter,Renovated Broke Ground Year,Renovated Date,Renovated Quarter,Renovated Year,Demolished Date,Demolished Quarter,Demolished Year,Construction Type,Amenities,List Price,For Sale Listing Company,For Sale Comments,Mezzanine?,Core Type,Office Column Spacing Width,Office Column Spacing Depth,Free Trade Zone?,In-fill,Subway Service,Adjacent to Intermodal?,Walk Score,Transit Score,Bike Score,Crime Grade,Mixed Use,Expansion Potential,Industrial AC,Crane Comments,PAGI Report,eCommerce?
29234,Office,Office,700 Commerce Dr,,,,Oak Brook,Illinois,60523,Oak Brook Pointe,,,Chicago,Eastern East-West,Oak Brook,Office,Office,,A,,"214,065",Existing,"214,065",,81%,"24,930",$18.00,,MB Real Estate Services,Hartshorne Plunkard Architecture,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.851715,-87.938591,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,5,Low-Rise,"44,000",,,,,,,,,,,Structured Parking,4,856,,,,$9.10,$7.07,2016,$2.03,Yes,Silver,06-31-200-049,ORA,,7/1/1997,3,1997,1/1/1999,1,1999,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
29240,Office,Office,700 Oakmont Ln,,,,Westmont,Illinois,60559,700 Oakmont,Oakmont Point,,Chicago,Eastern East-West,,Office,Office,,A,,"256,767",Existing,"256,767",,74%,"68,000",,Urban Innovations,Bridge Investment Group,Ameritus Corporate Real Estate Service,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.821629,-87.957611,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,3,Low-Rise,"28,000",,,,,,,,,,,"Has parking, but numerous types",3.2,1797,,,,$6.10,$4.85,2014,$1.25,No,No,17-16-108-030-0000,"B4-1, Westmont",,1/1/1987,1,1987,1/1/1989,1,1989,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
397762,Office,Office,700 W Chicago Ave,,,,Chicago,Illinois,60654,The Evergreen Building,,,Chicago,River West,,Office,Office,,A,,"440,000",Proposed Short-Term,"440,000",,,"440,000",,Colliers International,Colliers International,Adventus Realty Services Inc.,,Cook,,,41.897083,-87.646147,CBD,,,No,No,,No,No,,No,No,Multi-Tenant,11,Mid-Rise,"40,000",,,,,,,,,,,,,,,,,,,,,No,No,17-16-209-012-0000,,,,,,1/1/2019,1,2019,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,,No,,,,,,No,,,,No
29243,Office,Office,701 E 22nd St,,,,Lombard,Illinois,60148,701 East 22nd,,,Chicago,Eastern East-West,,Office,Office,,A,,"174,098",Existing,"174,098",,100%,"16,086",,Sterling Bay,,Bulley & Andrews LLC,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.845073,-88.000546,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,4,Low-Rise,"43,525",,,,,,,,,,,Surface Lot,4.5,783,,,,$9.79,$7.77,2014,$2.02,Yes,No,,"N/Av, Lombard",,7/1/1978,3,1978,1/1/1980,1,1980,,,,,,,1/1/2001,1,2001,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
540724,Office,Office,701 Oakmont Ln,,,,Westmont,Illinois,60559,Oakmont Point-BTS,,,Chicago,Eastern East-West,,Office,Office,,A,,"100,000",Proposed Short-Term,,,,0,,GlenStar Properties,Panduit Sales Corporation,"Sovereign Partners, LLC",,DuPage,,,41.821199,-87.959865,Suburban,,,No,No,,No,No,,,No,,4,Low-Rise,"25,000",,,,,,,,,,,,,,,,,,,,,No,,01-36-301-009-0000,,4,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,,,No,22,13,,,,No,,,,No
29251,Office,Office,707 Skokie Blvd,,,,Northbrook,Illinois,60062,Combined Centre III,Combined Centre,,Chicago,North Cook County,,Office,Office,,A,,"132,589",Existing,"132,589",,69%,"48,923",,Tishman Speyer,Hamilton Partners,HSA Commercial Real Estate,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.140029,-87.791877,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,7,Low-Rise,"18,941",,,,,,,,,,,Surface Lot,4.2,557,,,,$13.24,$8.81,2016,$4.43,No,No,15-26-306-008,O-4; Northbrook,,7/1/1978,3,1978,1/1/1980,1,1980,12/1/2018,4,2018,,,,1/1/1986,1,1986,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
578404,Office,Creative,732 W Randolph St,,,,Chicago,Illinois,60661,730 W Randolph,,,Chicago,Fulton Market,,Office,Creative,,A,,"48,000",Proposed Short-Term,"40,000","8,000",,0,$43.00,GlenStar Properties,Cushman & Wakefield,Apollo Global Management,,Cook,,,41.884861,-87.647254,CBD,,Urban,No,No,,No,No,,,No,Multi-Tenant,8,Low-Rise,"6,000",,,,,,,,,,,,,,,,,,,,,No,,17-10-132-012-0000,DX-7,0,,,,12/1/2020,4,2020,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
29277,Office,Mixed-Use,740 Waukegan Rd,,,,Deerfield,Illinois,60015,Executive Offices of Deerfield Square,Executive Offices of Deerfield Square,,Chicago,North Lake County,,Office,Mixed-Use,,A,,"81,256",Existing,"81,256",,83%,"14,174",$55.00,NAI Hiffman,,Edward Health Services,,Lake,,"Lake County-Kenosha County, IL-WI Metropolitan Division",42.165653,-87.847632,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,4,Low-Rise,"20,314",,,,,,,,,,,Surface Lot,5,406,,,,$12.20,$7.30,2014,$4.90,No,No,12-22-103-011,,,1/1/1999,1,1999,1/1/2000,1,2000,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,Retail,No,,,,No
530146,Office,Office,7456 S State Rd,,,,Bedford Park,Illinois,60638,Midway Medical Campus,,,Chicago,South Suburbs,,Office,Office,,A,,"60,000",Existing,,,62%,"9,998",,Vernon Development,Hamilton Partners,Jim Hallberg,,Cook,,,41.757579,-87.744763,Outer Suburbs,,,No,No,,No,No,,No,No,Multi-Tenant,3,Low-Rise,"20,000",,,,,,,,,,,,3.93,236,,,,,,,,No,,08-05-203-016,,,,,,1/1/2011,1,2011,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
29285,Office,Office,75 N Fairway Dr,,,,Vernon Hills,Illinois,60061,Continental Executive Park V,Continental Executive Park,,Chicago,North Lake County,,Office,Office,,A,,"189,686",Existing,"189,686",,100%,0,$60.00,Colliers International,Lincoln Property Company,"MO2 Properties, LLC",,Lake,,"Lake County-Kenosha County, IL-WI Metropolitan Division",42.22715,-87.953156,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,4,Low-Rise,"47,422",,,,,,,,,,,Surface Lot,5,948,,,,$7.83,$5.81,2014,$2.02,No,No,,"BP, Vernon Hills",,7/1/1995,3,1995,1/1/1997,1,1997,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
29286,Office,Office,75 NW Point Blvd,,,,Elk Grove Village,Illinois,60007,Orchard Office Towers at Northwest Point,Orchard Office Towers at Northwest Point,,Chicago,Northwest,,Office,Office,,A,,"800,000",Proposed Short-Term,"800,000",,,0,,GlenStar Properties,,Sterling Bay,,Cook,,,42.032893,-87.980375,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,15,Mid-Rise,"53,333",,,,,,,,,,,,4,,,,,,,,,No,No,,"OP, Elk Grove Village",,,,,,,,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,,,,,,No,,,,No
5828,Office,Creative,750 N Orleans St,,,,Chicago,Illinois,60654,River North Concourse,,,Chicago,River North,,Office,Creative,,A,,"74,754",Existing,"74,754",,88%,"16,400",,JLL,JLL,JP Morgan Chase & Company,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.896193,-87.637531,CBD,,Urban,No,No,,No,No,,No,No,Multi-Tenant,6,Low-Rise,"12,459",,,,,,,,,,,No Parking,0,0,,,,$10.86,$6.58,2012,$4.28,No,No,17-08-409-004-0000,"C2-4, Chicago",,1/1/1914,1,1914,1/1/1915,1,1915,,,,,,,1/1/1987,1,1987,,,,Spec ground-up,Security,,,,No,Side,,,No,,1 Block,No,,,,,,No,,,,No
29292,Office,Office,750 W Lake Cook Rd,,,,Buffalo Grove,Illinois,60089,Buffalo Grove Business Park VIII,Buffalo Grove Business Park,,Chicago,North Lake County,,Office,Office,,A,,"95,025",Existing,"96,440",,71%,"27,296",$27.50,NAI Hiffman,Dayton Street Partners LLC,The Opus Group,,Lake,,"Lake County-Kenosha County, IL-WI Metropolitan Division",42.153038,-87.974304,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,4,Low-Rise,"23,756",,,,,,,,,,,Surface Lot,3.59,341,,,,$10.68,$6.50,2014,$4.18,Yes,No,,B,,1/1/1988,1,1988,1/1/1989,1,1989,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
209101,Office,Office,760 W Main St,,,,Barrington,Illinois,60010,760 West Main,Flint Creek Corporate View,,Chicago,Northwest,,Office,Office,,A,,"39,556",Existing,"39,556",,100%,0,$31.08,Tishman Speyer,,JDL Development,,Lake,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.155177,-88.153331,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,2,Low-Rise,"17,680",,,,,,,,,,,Surface Lot,4,140,,,,,,,,No,No,,13-35-302-028,,1/1/2006,1,2006,10/1/2007,4,2007,,,,,,,1/1/2013,1,2013,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
5843,Office,Office,77 W Jackson Blvd,,,,Chicago,Illinois,60604,Ralph H. Metcalfe Federal Building,,,Chicago,Central Loop,,Office,Office,,A,,"793,844",Existing,,,100%,0,$27.80,CBRE,Lincoln Property Company,Deutsche Asset & Wealth Management,,Cook,,"Chicago-Joliet-Naperville, IL",41.878142,-87.630453,CBD,,Urban,No,No,,No,No,,Yes- Full,No,Multi-Tenant,27,High-Rise,"29,402",,,,,,,,,,,,,,,,,,,,,Yes,No,09-32-401-011-0000,Office/Retail,1,,,,1/1/1991,1,1991,,,,,,,,,,,,,Spec ground-up,Conference / meeting center,,,,No,,,,No,,Within 1/4 mile,No,98,100,,,,No,,,,No
5844,Office,Office,77 W Wacker Dr,,,,Chicago,Illinois,60601,77 West Wacker,,,Chicago,Central Loop,,Office,Office,,A,,"959,258",Existing,"959,258",,89%,"101,205",$27.93,CBRE,,Healthcare Realty,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.886453,-87.630617,CBD,,Urban,No,Yes,,Yes,Yes,Water,No,Yes,Multi-Tenant,51,Skyscraper,"18,809",,,,,,,,,,,"Has parking, but numerous types",0,42,,,,$23.05,$10.13,2019,$12.92,Yes,Gold,16-33-301-013,22,,1/1/1990,1,1990,1/1/1992,1,1992,,,,,,,,,,,,,Spec ground-up,"Bar (alcoholic), Bike storage, Conference / meeting center, Other sports facility (bocce court, batting cage), Fitness center / bike shower and locker facilities, Spa facilities (steam, sauna, hot tub)",,,,No,Center,,,No,,Within 1 mile,No,,,,,,No,,,,No
107333,Office,Creative,770 N Halsted St,,,,Chicago,Illinois,60642,River West Plaza,,,Chicago,River West,,Office,Creative,,A,,"149,000",Existing,"149,000","8,000",93%,"11,721",$33.00,CBRE,Golub & Company,"Sovereign Partners, LLC",,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.89612,-87.648313,CBD,,Urban,No,No,,No,No,,No,No,Multi-Tenant,8,Low-Rise,"18,625",,,,,,,,,12,,Structured Parking,6,160,,,,,$2.15,2011,,No,No,,PMD,,,,,1/1/1900,1,1900,,,,,,,1/1/1990,1,1990,,,,Spec ground-up,,,,,No,Center,,,No,,3 Blocks or More,No,,,,,,No,,,,No
29316,Office,Office,8 N Pkwy Blvd,,,,Deerfield,Illinois,60015,,Parkway North Center,,Chicago,North Lake County,,Office,Office,,A,,"146,611",Proposed Short-Term,"146,611",,,"250,000",$31.94,First In Realty Executives,Urban Innovations,Trans Union LLC,,Lake,,,42.164085,-87.881101,Suburban,,Suburban,No,No,,No,No,,,No,Multi-Tenant,5,Low-Rise,"30,000",,,,,,,,,,,,4,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,,,,,,No,,,,No
29317,Office,Medical,800 Biesterfield Rd,,,,Elk Grove Village,Illinois,60007,Alexian Brothers Medical Center MOB,Alexian Brothers Medical Center MOB,,Chicago,Northwest,,Office,Medical,,A,,"69,753",Existing,"69,753",,90%,"10,706",,Hunneman,JLL,Adventus Realty Services Inc.,,Cook,,,42.003451,-88.016661,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,7,Low-Rise,"9,250",,,,,,,,,,,,,,,,,,,,,No,No,,"B-2, Elk Grove Village",,,,,1/1/2005,1,2005,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,,,,,,No,,,,No
389839,Office,Creative,800 W Fulton Market,,,,Chicago,Illinois,60607,800 W Fulton Market,816-820 W Fulton,,Chicago,Fulton Market,,Office,Creative,,A,,"480,490",Proposed Short-Term,"419,000","37,000",,0,,Cole Real Estate Income Strategy Daily Nav Inc.,"Accesso Partners, LLC",Montecito Medical Real Estate,,Cook,,"Chicago-Joliet-Naperville, IL",41.886985,-87.64838,CBD,,Urban,No,Yes,Corner,No,No,Skyline,No,No,Multi-Tenant,19,Mid-Rise,"25,800",,,,,,,,,,,In-Building Above Grade,,32,,,,,,,,No,No,08-06-410-001,DX-5,,6/1/2019,2,2019,10/1/2020,4,2020,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,2 Blocks,No,,,,,Retail,No,,,,No
542210,Office,Office,8001 Broadway,,,,Merrillville,Indiana,46410,Merrillville Corporate Centre,,,Chicago,Northwest Indiana,,Office,Office,,A,,"48,724",Existing,,,100%,0,$16.00,CBRE,Parkway Realty Services,Tishman Speyer,,Lake,,,41.472919,-87.335884,,,,No,No,,No,No,,No,No,Multi-Tenant,4,Low-Rise,"12,181",,,,,,,,,,,,3.87,189,,,,,,2017,$2.76,No,,16-18-302-002,C-3,,,,,1/1/1992,1,1992,,,,,,,,,,,,,,,,,,No,,,,No,,,No,56,0,,,,No,,,,No
607941,Office,Office,801 S Washington St,,,,Naperville,Illinois,60540,edward hospital campus,,,Chicago,Western East-West,,Office,Office,,A,,"524,008",Existing,,,100%,0,,Shapack Partners,PANCOR Construction & Development LLC,Medline Industries,,DuPage,,,41.760469,-88.15166,Suburban,,,No,No,,No,No,,Yes- Full,Yes,Single-Tenant,3,Low-Rise,"174,669",,,,,,,,,,,,,,,,,,,,,No,,04-12-300-033-0000,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
29341,Office,Office,801 Warrenville Rd,,,,Lisle,Illinois,60532,Arboretum Lakes III,Arboretum Lakes,,Chicago,Western East-West,,Office,Office,,A,,"249,081",Existing,"249,081",,95%,"50,397",,,Environmental Community Development,Bob Wislow,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.807392,-88.067696,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,9,Low-Rise,"30,832",,,,,,,,,,,Structured Parking,3.4,847,,,,$10.01,$7.55,2014,$2.46,Yes,No,17-16-209-008-0000,B,,7/1/1988,3,1988,1/1/1990,1,1990,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
107344,Office,Creative,811 W Fulton St,,,,Chicago,Illinois,60607,811 West Fulton Market,811 Fulton,,Chicago,Fulton Market,,Office,Creative,,A,,"63,909",Existing,"63,909",,100%,0,,Colliers International,,Zeller Realty Group,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.88664,-87.647951,CBD,,Urban,No,No,,No,No,Skyline,No,No,Multi-Tenant,7,Low-Rise,"9,130",,,,,,,,,10,3,Surface Lot,0.18,12,,,,$13.40,,2021,,No,Certified,06-29-403-035,C2-5,0,10/1/2017,4,2017,7/1/2018,3,2018,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,3 Blocks or More,No,,,,,,No,,,,No
397669,Office,Office,814 W Eastman St,,,,Chicago,Illinois,60642,British School Of Chicago,,,Chicago,Clybourn Corridor,Halsted Triangle,Office,Office,,A,,"84,000",Existing,"84,000",,100%,0,,MedProperties Group,Galleria Realty Corp,Hamilton Partners,,Cook,,,41.90748,-87.648609,Non-CBD,,,No,No,,No,No,,No,No,Single-Tenant,5,Low-Rise,"16,800",,,,,,,,,,,,,,,,,,,,,No,No,10-09-102-063-0000,Commercial,0,,,,10/1/2007,4,2007,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,Within 1/2 mile,No,95,81,,,,No,,,,No
29356,Office,Office,820 Jorie Blvd,,,,Oak Brook,Illinois,60523,RSNA Bldg,RSNA Bldg,,Chicago,Eastern East-West,Oak Brook,Office,Office,,A,,"98,895",Existing,"98,895",,100%,"9,192",$57.00,Cushman & Wakefield,CBRE,"Accesso Partners, LLC",,DuPage,,,41.844887,-87.940002,Suburban,,Suburban,No,No,,No,No,,Yes- Full,No,Multi-Tenant,4,Low-Rise,"24,723",,,,,,,,,,,Structured Parking,3.3,,,,,,,,,No,No,,C,,,,,1/1/1998,1,1998,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,,,,,,No,,,,No
559915,Office,Office,8201 W Higgins Rd,,,,Chicago,Illinois,60631,Office BTS,,,Chicago,O'Hare,,Office,Office,,A,,"200,000",Proposed Long-Term,,,,"200,000",,Hamilton Partners,Zeller Realty Group,Hamilton Partners,,Cook,,,41.985691,-87.831855,Suburban,,,No,No,,No,No,,,No,Multi-Tenant,6,Low-Rise,"30,000",,,,,,,,,,,,,,,,,,,,,No,,,,3,,,,1/1/2021,1,2021,,,,,,,,,,,,,,,,,,No,,,,No,,Within 1/2 mile,No,57,61,,,,No,,,,No
536187,Office,Office,833 W Lincoln Hwy,,,,Schererville,Indiana,46375,,,,Chicago,Northwest Indiana,,Office,Office,,A,,"115,288",Existing,,,86%,"15,721",,Guardian Realty Investors,Holladay Properties,Equus Capital Partners,,Lake,,,41.490721,-87.472452,,,,No,No,,No,No,,Yes- Partial,No,Multi-Tenant,4,Low-Rise,"28,822",,,,,,,,,,,,4,150,,,,,,,,No,,11-18-306-032-0000,,,,,,1/1/1973,1,1973,,,,,,,1/1/2017,1,2017,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
540528,Office,Office,839 Broadway,,,,Gary,Indiana,46402,NWI Veterans Village,,,Chicago,Northwest Indiana,,Office,Office,,A,,"129,100",Existing,,,100%,0,$24.00,"Madison Realty Group, LLC",Lakewood,"Angelo, Gordon & Company",,Lake,,,41.596161,-87.336648,,,,No,No,,No,No,,,No,,1,Single-Story,"129,100",,,,,,,,,,,,,,,,,,,,,No,,15-27-211-004,B-2,3,,,,1/1/1926,1,1926,,,,,,,,,,,,,,,,,,No,,,,No,,Within 1/2 mile,No,68,0,,,,No,,,,No
29372,Office,Office,8410 W Bryn Mawr Ave,,,,Chicago,Illinois,60631,8410 West Bryn Mawr,US Cellular Plaza,,Chicago,O'Hare,,Office,Office,,A,,"200,000",Existing,"200,000",,100%,0,$29.00,Hamilton Partners,Cole Real Estate Income Strategy Daily Nav Inc.,AbbVie,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.981921,-87.837775,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,11,Mid-Rise,"18,182",,,,,,,,,,,Structured Parking,3.5,600,,,,$11.57,$7.85,2014,$3.72,Yes,No,"07-16-400-013, 07-16-400-016",,,7/1/1979,3,1979,1/1/1981,1,1981,,,,,,,1/1/1993,1,1993,,,,Spec ground-up,,,,,No,Center,,,No,,Within 1 mile,No,,,,,,No,,,,No
29373,Office,Office,8420 W Bryn Mawr Ave,,,,Chicago,Illinois,60631,8420 West Bryn Mawr,US Cellular Plaza,,Chicago,O'Hare,,Office,Office,,A,,"215,428",Existing,"215,428",,87%,"46,901",,Medline Industries,Hospira,MetLife,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.982583,-87.838799,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,11,Mid-Rise,"19,584",,,,,,,,,,,Structured Parking,0.49,668,,,,$11.57,$7.85,2014,$3.72,Yes,No,"01-34-302-002-0000, 01-34-302-003-0000",50,,7/1/1979,3,1979,1/1/1981,1,1981,,,,,,,1/1/1993,1,1993,,,,Spec ground-up,,,,,No,Center,,,No,,Within 1 mile,No,,,,,,No,,,,No
29374,Office,Office,8430 W Bryn Mawr Ave,,,,Chicago,Illinois,60631,8430 West Bryn Mawr,US Cellular Plaza,,Chicago,O'Hare,,Office,Office,,A,,"212,045",Existing,"200,000",,89%,"23,879",$28.00,Cushman & Wakefield,,UBS,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.983225,-87.839778,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,11,Mid-Rise,"18,182",,,,,,,,,,,Structured Parking,3.1,600,,,,$11.56,$7.85,2014,$3.71,Yes,No,,50,,7/1/1979,3,1979,1/1/1981,1,1981,,,,,,,1/1/1993,1,1993,,,,Spec ground-up,,,,,No,Center,,,No,,Within 1 mile,No,,,,,,No,,,,No
370827,Office,Office,85 NW Point Blvd,,,,Elk Grove Village,Illinois,60007,MC Machinery Systems,,,Chicago,Northwest,,Office,Office,,A,,"175,000",Existing,,,100%,0,$38.44,Hamilton Partners,,Fulcrum Asset Advisors,,Cook,,,42.034124,-87.975749,Suburban,,,No,No,,No,No,,Yes- Full,No,Single-Tenant,2,Low-Rise,"87,500",,,,,,,,,,,,,,,,,,,,,No,No,19-21-213-082-0000,"OP, Elk Grove Village",19,,,,12/1/2017,4,2017,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,22,29,,,,No,,,,No
370824,Office,Office,8535 W Higgins Rd,,,,Park Ridge,Illinois,60068,Central States,,,Chicago,O'Hare,,Office,Office,,A,,"150,000",Under Construction,,,100%,,,Local 705 Bldg Corporation,Sterling Bay,American Realty Advisors,,Cook,,,41.985128,-87.841347,Suburban,,,No,No,,No,No,,Yes- Full,No,Single-Tenant,8,Low-Rise,"18,750",,,,,,,,,,,Structured Parking,,,,,,,,,,No,No,17-09-342-002-0000,,,,,,,,,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,Within 1 mile,No,,,,,,No,,,,No
29385,Office,Office,8550 W Bryn Mawr Ave,,,,Chicago,Illinois,60631,International Tower,,,Chicago,O'Hare,,Office,Office,,A,,"302,088",Existing,"302,088",,75%,"109,929",,CBRE,Piedmont Office Realty Trust,Panduit Sales Corporation,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.981663,-87.840634,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,11,Mid-Rise,"27,463",,,,,,,,,,,Surface Lot,1.7,503,,,,$9.66,$7.48,2014,$2.18,No,No,14-20-213-041,"B5-1, Chicago",,1/1/1966,1,1966,1/1/1968,1,1968,,,,,,,1/1/1999,1,1999,,,,Spec ground-up,,,,,No,Center,,,No,,Within 1 mile,No,,,,,,No,,,,No
536331,Office,Office,8585 Broadway,,,,Merrillville,Indiana,46410,,,,Chicago,Northwest Indiana,,Office,Office,,A,,"317,193",Existing,,,99%,"2,095",$30.30,Telos Group,Cushman & Wakefield,Fulcrum Asset Advisors,,Lake,,,41.462937,-87.335761,,,,No,No,,No,No,,No,No,Multi-Tenant,8,Low-Rise,"39,648",,,,,,,,,,,,2.4,412,,,,,,,,No,,05-36-400-017,,,,,,1/1/1979,1,1979,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
29388,Office,Office,8600 W Bryn Mawr Ave,,,,Chicago,Illinois,60631,Presidents Plaza I,Presidents Plaza,,Chicago,O'Hare,,Office,Office,,A,,"409,000",Existing,"409,000",,97%,"8,519",,GlenStar Properties,State Bank of Countryside,Tishman Speyer,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.982468,-87.842055,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,12,Mid-Rise,"33,795",,,,,,,,,,,Surface Lot,3.2,1309,,,,$12.29,$8.43,2016,$3.78,Yes,Silver,,"PD 193, Chicago",,1/1/1978,1,1978,1/1/1980,1,1980,,,,,,,1/1/2011,1,2011,,,,Spec ground-up,,,,,No,Center,,,No,,Within 1 mile,No,,,,,Retail,No,,,,No
541215,Office,Office,8601 W Higgins Rd,,,,Chicago,Illinois,60631,GlenStar O'Hare,,,Chicago,O'Hare,,Office,Office,,A,,"600,000",Under Construction,,,,"600,000",,CBRE,CBRE,Zeller Realty Group,,Cook,,,41.987065,-87.841835,Suburban,,,No,No,,No,No,,,No,Multi-Tenant,2,Low-Rise,"300,000",,,,,,,,,,,,,,,,,,,,,No,,04-02-416-005-0000,,7,,,,1/1/2021,1,2021,,,,,,,,,,,,,,,,,,No,,,,No,,,No,57,62,,,,No,,,,No
608153,Office,Office,8647 W Higgins Rd,,,,Chicago,Illinois,60631,,,,Chicago,O'Hare,,Office,Office,,A,,"150,000",Under Construction,,,100%,0,$20.00,Lillibridge Health Trust,,Fulcrum Asset Advisors,,Cook,,,41.987264,-87.843138,Suburban,,,No,No,,No,No,,Yes- Full,Yes,Single-Tenant,10,Mid-Rise,"15,000",,,,,,,,,,,,,,,,,,,,,No,,05-05-205-010,,,1/1/2017,1,2017,1/1/2019,1,2019,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
