PropertyID,Bldg Type,Bldg Subtype,Tenant,Tenant Industry Cluster,Tenant Industry,Tenant Sub Industry,Sublessor Company,Lease Industry Cluster,Lease Industry,Lease Sub Industry,Local Industry,Address,City,State,Zip,Bldg Name,Business Park,Market,Submarket,Micromarket,Bldg Class,Bldg Sub-class,Lease Size,Suite,Floor(s),View Space,Space Use Type,Space Use SubType,Space Condition,Dock Configuration Type,Term (mos),Date on Market,Sign Date,Commencement Date,Move-in Date,Expiration Date,Lease Type,Asking Rent,First Year Rent p.s.f.,Rent Type,Effective Rent p.s.f.,Average Rent p.s.f.,Escalation,Escalation Frequency,Escalation Type,Escalation Amount,Free Rent (mos),Free Rent ($),Free Rent Type,TIs p.s.f.,Improvement Comments,Renewal Option Date,Renewal Option Notification Date,Early Termination Notification Date,Submarket Cluster,Custom Cluster,Bldg Size,Bldg Status,Multi-floor?,Entire floor?,Transaction Type,Footprint,Previous Lease s.f.,Bldg Leasing Company,Agency Broker Company,Tenant Broker Company,Current Landlord,Property Management Company,Amenities,Amenity Comments,Lease Status,Encumbrances ?,Verification,Full Lease?,Followup Required?,Corp. HQ?,Total Lease Value,OpEx and Taxes p.s.f.,Taxes,Insurance,Parking Type,Parking Ratio,Parking Spaces,Parking Reserved Charges,Parking Unreserved Charges,Improvement Allowance Comments,Parking Secured,Construction Type,Construction Materials,Industrial AC,Crane Served?,Crane Count,Crane Capacity,Crane Hook Height,Crane Comments,Broke Ground Date,Build Date,Renovated Date,Latitude,Longitude,Most Expensive Street?,Prior Address,Prior Building Name,Prior Submarket,Tenant SIC Code,Tenant NAICS Code,Lease SIC Code,Lease NAICS Code
28968,Office,Office,Reva Logan Foundation,Professional and Business Services,"Advertising, Communications, PR Marketing and Digital Design, Printers, Exhibitors","Advertising, Communications, PR Marketing and Digital Design, Printers, Exhibitors",,,,,,425 N Martingale Rd,Schaumburg,Illinois,60173,425 North Martingale,Woodfield Corporate Center,Chicago,Northwest,Schaumburg,A,,"13,796",,20,,Office,Office,,,62,,5/1/2016,6/1/2016,6/1/2016,7/29/2021,Direct,,$15.50,N,,,Annual $0.50,Annual,Amount,0.5000,2,,,$10.00,,,,,Suburban,,"437,641",Existing,No,No,Renewal,,,Zeller Realty Group,JLL,JLL,Wanxiang America Real Estate Corp.,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1984,1/1/1986,1/1/2009,42.035648,-88.034635,No,,,,,,,
28935,Office,Office,Medco Health Solutions,Finance,Real Estate,,,Finance,Real Estate,,,400 Skokie Blvd,Northbrook,Illinois,60062,The 400 Building,,Chicago,North Cook County,,A,,"11,717",,1,,Office,Office,,,91,,5/1/2016,11/1/2016,11/1/2016,5/31/2024,Direct,,$14.50,N,,,Annual $0.50,Annual,Amount,0.5000,7,,Modified Gross,$45.00,,,,,Suburban,,"195,326",Existing,No,No,Relocation,,,Golub & Company,JLL,,Blackstone Group,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1982,1/1/1984,1/1/1993,42.143986,-87.796913,No,,,,,,,
4623,Office,Office,Industrial Development Agency,Finance,"Banks, Savings Institutions & Credit Unions",Consumer Lending and Payments,,Finance,"Banks, Savings Institutions & Credit Unions",Consumer Lending and Payments,,227 W Monroe St,Chicago,Illinois,60606,227 West Monroe,The Franklin,Chicago,West Loop,,A,,"5,339",2000,20,,Office,Office,,,60,,5/1/2016,5/1/2016,5/1/2016,4/30/2021,Direct,,$25.00,Full Service Gross,$24.20,,Stepped 2.50%,Stepped,Percent,0.0250,5,,,$1.82,,,,,CBD,,"1,571,000",Existing,No,No,Expansion,,,CBRE,Tishman Speyer PropertiesLP,,Sheffield Management,Vornado Realty Trust,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1986,1/1/1989,,41.880367,-87.634714,No,,,,,,,
107377,Office,Creative,Alyeska Investment Group,Technology,Managed Application Services,,,Technology,Managed Application Services,,,1330 W Fulton St,Chicago,Illinois,60607,Fulton West,,Chicago,Fulton Market,,A,,"51,547",600 & 700,"6,7",,Office,Office,,,162,,5/1/2016,10/1/2017,10/1/2017,3/30/2031,Direct,,$41.00,Full Service Gross,$42.74,,Annual 2.25%,Annual,Percent,0.0225,18,,Full Service Gross,$80.00,,,,,CBD,,"266,110",Existing,Yes,No,New to Market,Growing,,JLL,,,"Fulcrum Asset Advisors, MJH Corporate Center I LLC","Dolan Associates, LTD.",,,Occupied,No,,No,No,No,,$14.17,,,,,,,,,No,Spec ground-up,,,,,,,,4/1/2015,4/1/2017,,41.886927,-87.660103,No,,,,,,,
4587,Office,Office,Matlin Financial Services,,,,,,,,,222 S Riverside Plz,Chicago,Illinois,60606,222 South Riverside,Riverside Plaza,Chicago,West Loop,,A,,"22,500",,17,,Office,Office,,,68,,5/1/2016,8/1/2016,8/1/2016,4/1/2022,Direct,,$20.60,N,,,Annual 3.00%,Annual,Percent,0.0300,0,,,$22.00,,,,,CBD,,"1,179,399",Existing,No,No,Renewal,Growing,,Tishman Speyer,CBRE,,Sheffield Management,JLL,,,Occupied,No,,No,No,No,,$13.71,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1968,1/1/1971,,41.878644,-87.639259,No,,,,,,,
29046,Office,Office,Prestige Brands Inc,Professional and Business Services,Legal Services,Law Firms,,,,,,500 Skokie Blvd,Northbrook,Illinois,60062,Combined Centre I,Combined Centre,Chicago,North Cook County,,A,,920,585,,,Office,,,,48,,4/29/2016,6/1/2016,6/1/2016,5/31/2020,Direct,,$15.00,Full Service Gross,,,Stepped $0.50,Stepped,Amount,0.5000,4,,,$0.00,,6/1/2020,,,Suburban,,"99,138",Existing,No,No,Renewal,,,JLL,Hamilton Partners,,"Metropolis Investment Holdings, Tishman Speyer",JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1977,1/1/1978,1/1/1990,42.142033,-87.797516,No,,,,,,,
3143,Office,Office,Nimble Storage,Professional and Business Services,Legal Services,Law Firms,,Professional and Business Services,Legal Services,Law Firms,Law firm,1 S Wacker Dr,Chicago,Illinois,60606,One South Wacker,,Chicago,West Loop,Wacker West,A,,"31,991",2400,24,,Office,Office,,,60,,4/28/2016,8/1/2016,8/1/2016,7/31/2021,Direct,,$24.00,N,,$24.00,Annual $0.50,Annual,Amount,0.5000,6,,Full Service Gross,$27.50,,,,,CBD,,"1,195,170",Existing,No,Yes,Renewal,Stable,,Telos Group,JLL,,"Topco Associates, LLC",Sheffield Management,,,Occupied,No,,No,Yes,No,,$12.71,$5.70,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1979,1/1/1982,,41.88164,-87.636287,Yes,1 S Wacker Dr,One South Wacker,West Loop,,,,
3223,Office,Office,Whelan Arnold LLC,,,,,,,,,101 N Wacker Dr,Chicago,Illinois,60606,101 North Wacker,,Chicago,West Loop,Wacker West,A,,"2,412",,20,,Office,,,,6,,4/22/2016,5/1/2016,5/1/2016,10/31/2016,Direct,,$44.00,Full Service Gross,$44.00,,$0.00,,Amount,0.0000,0,,,$0.00,,,,,CBD,,"599,503",Existing,No,No,Renewal,,,CBRE,JLL,,"Accesso Partners, LLC, Hamilton Partners",JLL,,,Expired,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1978,1/1/1980,1/1/2009,41.883587,-87.636372,Yes,,,,,,,
5137,Office,Office,AEG,,,,,,,,,410 N Michigan Ave,Chicago,Illinois,60611,Wrigley North Tower,Wrigley Building,Chicago,North Michigan Avenue,,A,,"1,586",,7,,,,,,36,,4/18/2016,11/1/2016,11/1/2016,10/31/2019,Direct,,$34.25,Full Service Gross,,,Annual $0.50,Annual,Amount,0.5000,2,,,$0.09,,,,,CBD,,"311,377",Existing,No,No,Renewal,,,JLL,JLL,,Fulcrum Asset Advisors,NAI Global,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1922,1/1/1924,1/1/2015,41.889923,-87.624751,No,,,,,,,
29388,Office,Office,Perkins + Will,Education,Technical and Training,,,Education,Technical and Training,,,8600 W Bryn Mawr Ave,Chicago,Illinois,60631,Presidents Plaza I,Presidents Plaza,Chicago,O'Hare,,A,,"45,524",900S,,,Office,,,,81,,4/18/2016,9/1/2016,9/1/2016,5/31/2023,Direct,,$15.00,Full Service Gross,,,Stepped $0.50,Stepped,Amount,0.5000,0,,,$0.00,,6/1/2023,,,Suburban,,"409,000",Existing,No,No,,,,Newmark Knight Frank,,,"Alcion Ventures L.P., Alcion Ventures",Tishman Speyer,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1978,1/1/1980,1/1/2011,41.982468,-87.842055,No,,,,,,,
5704,Office,Office,EQ Office,Technology,Cybersecurity,,,Technology,Cybersecurity,,,70 W Madison St,Chicago,Illinois,60602,Three First National Plaza,,Chicago,Central Loop,,A,,"107,652",,"4,6-7",,,,,,120,,4/12/2016,11/1/2019,11/1/2019,10/31/2029,Direct,,$22.08,N,$7.59,,Annual $0.55,Annual,Amount,0.5500,0,,,$150.00,,11/1/2029,,,CBD,,"1,439,360",Existing,No,No,Relocation,,,Telos Group,JLL,JLL,Beacon Capital Partners,JLL,,,Signed,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1977,1/1/1980,,41.882269,-87.630245,No,,,,,,,
29398,Office,Office,Prime Therapeutics,,,,,,,,,8745 W Higgins Rd,Chicago,Illinois,60631,8745 West Higgins,O'Hare Plaza,Chicago,O'Hare,,A,,"6,954",970,9,,Office,,,,65,,4/8/2016,1/1/2017,1/1/2017,5/31/2022,Direct,,$26.50,Full Service Gross,,,Stepped $0.50,Stepped,Amount,0.5000,9,,,$0.00,,6/1/2022,5/31/2021,,Suburban,,"117,299",Existing,No,No,Renewal,,,"Peppercorn Capital, LLC",JLL,,"Mizrachi Group, Third Millennium Group",JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1969,1/1/1971,1/1/1997,41.985931,-87.845223,No,8745 W Higgins Rd,8745 West Higgins,O'Hare,,,,
28003,Office,Office,Wells Fargo Clearing Services,,,,,,,,,1000 Burr Ridge Pkwy,Burr Ridge,Illinois,60527,1000 Burr Ridge,Lake Ridge Pointe Office Center,Chicago,Eastern East-West,,A,,"5,040",,3,,,,,,36,,4/5/2016,4/12/2016,4/12/2016,3/11/2019,Direct,,$23.00,Modified Gross,,,Annual $0.50,Annual,Amount,0.5000,3,,,,,,,,Suburban,,"57,222",Existing,No,No,New to Market,,,JLL,JLL,,"Tishman Speyer, National Pension Service of Korea",Newmark Knight Frank,,,Expired,No,,No,No,No,,,$4.28,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1994,1/1/2002,,41.754917,-87.910133,No,,,,,,,
3702,Office,Office,Market Track,Professional and Business Services,Business Services,Other,,Professional and Business Services,Business Services,Other,,130 E Randolph St,Chicago,Illinois,60601,One Prudential Plaza,Prudential Plaza,Chicago,East Loop,,A,,"24,226",3600,36,,,,,,120,,4/1/2016,12/1/2016,12/1/2016,11/30/2026,Direct,,$25.00,N,,,Annual 2.50%,Annual,Percent,0.0250,12,,,$70.00,,,,,CBD,,"1,226,092",Existing,No,No,Renewal,,,JLL,Lincoln Property Company,,"Alcion Ventures L.P., Alcion Ventures","Peppercorn Capital, LLC",,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1952,1/1/1955,1/1/2015,41.884841,-87.623262,No,,,,,,,
4877,Office,Office,North American Title Company,,,,,,,,,311 S Wacker Dr,Chicago,Illinois,60606,311 South Wacker,,Chicago,West Loop,Wacker West,A,,"12,007",6500,65,,,,,,72,,4/1/2016,1/1/2017,1/1/2017,12/31/2023,Direct,,$29.00,N,,,Annual 2.50%,Annual,Percent,0.0250,6,,,$10.00,,,,,CBD,,"1,313,315",Existing,No,No,Renewal,,,JLL,Newmark Knight Frank,Colliers International,"Ryan Companies US, Inc.",JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1987,1/1/1990,,41.877496,-87.636165,Yes,,,,,,,
4456,Office,Office,Walker Morton LLP,,,,,,,,,205 N Michigan Ave,Chicago,Illinois,60601,205 North Michigan,Michigan Plaza,Chicago,East Loop,,A,,"11,000",,,,,,,,48,,4/1/2016,4/1/2016,4/1/2016,,,,$22.00,N,,,,,,,,,,$15.00,,,,,CBD,,"975,895",Existing,No,No,Relocation,,,Lincoln Property Company,JLL,,"LaSalle Investment Management, Bayerische Versorgungskammer (BVK)",Sterling Bay,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1983,1/1/1985,1/1/2002,41.885985,-87.623364,No,,,,,,,
4456,Office,Office,Sargent & Lundy,,,,,,,,,205 N Michigan Ave,Chicago,Illinois,60601,205 North Michigan,Michigan Plaza,Chicago,East Loop,,A,,"1,800",,,,,,,,89,,4/1/2016,7/1/2016,7/1/2016,,,,$22.00,N,,,,,,,5,,,$85.00,,,,,CBD,,"975,895",Existing,No,No,Relocation,,,Transwestern,Hamilton Partners,,Cornerstone Real Estate Advisers,Zeller Realty Group,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1983,1/1/1985,1/1/2002,41.885985,-87.623364,No,,,,,,,
4385,Office,Office,SpotX,,,,,,,,,200 W Madison St,Chicago,Illinois,60606,200 West Madison,,Chicago,West Loop,,A,,"3,905",2830,,,,,,,63,,4/1/2016,5/1/2016,5/1/2016,,,,$24.54,N,,,3.00%,,Percent,0.0300,5,,,$12.00,,,,,CBD,,"1,066,900",Existing,No,No,Expansion,,,NAI Hiffman,Hearn Company,,Blackstone Group,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1980,1/1/1983,,41.882192,-87.634349,No,,,,,,,
4385,Office,Office,Tanium,,,,,,,,,200 W Madison St,Chicago,Illinois,60606,200 West Madison,,Chicago,West Loop,,A,,"3,905",2830,28,,,,,,63,,4/1/2016,5/2/2016,5/1/2016,7/31/2021,Direct,,$24.54,N,,$24.54,Annual 3.00%,Annual,Percent,0.0300,5,,,$12.00,,,,,CBD,,"1,066,900",Existing,No,No,Expansion,,,CBRE,Lincoln Property Company,,Ameritus,Hearn Company,,,Occupied,No,,No,No,No,,,$8.25,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1980,1/1/1983,,41.882192,-87.634349,No,,,,,,,
4239,Office,Office,ATS,Technology,Software,Software,,Technology,Software,Software,"Banking, finance, insurance",181 W Madison St,Chicago,Illinois,60602,181 Madison,,Chicago,Central Loop,,A,,"38,000",,33,,,,,,132,,4/1/2016,10/1/2016,10/1/2016,9/30/2027,Direct,,$25.50,N,,$25.50,Annual 2.50%,Annual,Percent,0.0250,12,,,$70.00,,,,,CBD,,"952,559",Existing,No,No,Relocation,,,GlenStar Properties,Tishman Speyer,,KBS Realty Advisors,Zeller Realty Group,,,Occupied,No,,No,No,No,,,$8.24,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1988,1/1/1990,,41.881695,-87.633484,No,,,,,,,
28156,Office,Office,Stantec Consulting Limited,,,,,,,,,1211 W 22nd St,Oak Brook,Illinois,60523,Oak Brook 22 Tower One,Oak Brook 22,Chicago,Eastern East-West,Oak Brook,A,,"2,991",200,2,,,,,,128,,4/1/2016,4/1/2016,4/1/2016,11/30/2026,Direct,,$17.50,N,,,Annual $0.50,Annual,Amount,0.5000,10,,,$25.00,,,,,Suburban,,"156,699",Existing,No,No,Expansion,,,Cushman & Wakefield,Telos Group,JLL,GlenStar Properties,JLL,,,Occupied,No,,No,No,No,,$9.03,$2.34,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1983,1/1/1985,1/1/1993,41.846148,-87.949011,No,,,,,,,
28290,Office,Office,Active Campaign,,,,,,,,,155 N Pfingsten Rd,Deerfield,Illinois,60015,155 North Pfingsten,,Chicago,North Lake County,,A,,"2,693",350,3,,,,,,45,,4/1/2016,4/1/2016,4/1/2016,12/31/2019,Sublease,,$17.50,N,,,Annual $0.75,Annual,Amount,0.7500,,,,,,,,,Suburban,,"119,265",Existing,No,No,Relocation,,,JLL,JLL,Colliers International,CIM Group,Parkway Realty Services,,,Occupied,No,,No,No,No,,,$3.89,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1985,1/1/1987,,42.156001,-87.846239,No,,,,,,,
28480,Office,Office,Regus,,,,Producers Group,,,,,2 Mid America Plz,Oakbrook Terrace,Illinois,60181,Two Mid America,Mid America Plaza,Chicago,Eastern East-West,Oak Brook,A,,"2,249",,10,,,,,,39,,4/1/2016,4/1/2016,4/1/2016,6/20/2019,Sublease,,$20.00,N,,,Annual 3.00%,Annual,Percent,0.0300,3,,,$2.00,,,,,Suburban,,"204,630",Existing,No,No,Blend and Extend,,,Hamilton Partners,JLL,,"Zeller Realty Group, BDT Capital Partners",CBRE,,,Expired,No,,No,Yes,No,,$7.82,$1.75,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1983,1/1/1985,,41.847654,-87.95837,No,,,,,,,
29402,Office,Office,Prescient Edge,,,,,,,,,8770 W Bryn Mawr Ave,Chicago,Illinois,60631,Triangle Plaza West Tower,Triangle Plaza,Chicago,O'Hare,,A,,"3,668",,12,,,,,,51,,4/1/2016,11/15/2016,11/15/2016,2/14/2021,Sublease,,$16.50,N,,,Annual $0.75,Annual,Amount,0.7500,3,,,,,,,,Suburban,,"315,423",Existing,No,No,Relocation,,,CBRE,CBRE,Newmark Knight Frank,"Fulcrum Asset Advisors, Crestlight Capital",Lincoln Property Company,,,Occupied,No,,No,No,No,,,$5.04,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1983,1/1/1985,1/1/2006,41.983078,-87.845328,No,,,,,,,
4829,Office,Office,CompuSystems,,,,,,,,,300 S Wacker Dr,Chicago,Illinois,60606,300 S Wacker,,Chicago,West Loop,Wacker West,A,,"9,041",100,1,,Office,Office,,,90,,4/1/2016,9/1/2016,9/1/2016,2/28/2024,Direct,,$23.00,N,,,Annual 2.50%,Annual,Percent,0.0250,6,,Full Service Gross,$70.00,,,,,CBD,,"535,726",Existing,No,No,New Lease,,,JLL,Tishman Speyer,,Zeller Realty Group,JLL,,,Occupied,No,,No,No,No,,$14.42,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1969,1/1/1971,1/1/1990,41.877625,-87.63708,Yes,,,,,,,
5206,Office,Mixed-Use,Sony Pictures,,,,,,,,,425 S Financial Pl,Chicago,Illinois,60605,425 S Financial Place,,Chicago,Central Loop,,A,,"12,814",,,,Office,Office,,,120,,4/1/2016,7/1/2016,7/1/2016,6/30/2026,Direct,,$19.00,N,,,Annual 2.50%,Annual,Percent,0.0250,11,,Full Service Gross,$80.00,,,,,CBD,,"1,041,292",Existing,No,No,Relocation,,,Sterling Bay,JLL,,"Sovereign Partners, LLC",Zeller Realty Group,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1981,1/1/1984,1/1/2015,41.875732,-87.631973,No,,,,,,,
3542,Office,Office,Blue Cross & Blue Shield,Retail,Apparel & Accessories,,,Retail,Apparel & Accessories,,,120 S Riverside Plz,Chicago,Illinois,60606,CDW Plaza,,Chicago,West Loop,,A,-,"23,131",1500,15,,Office,Office,,,91,,4/1/2016,6/1/2017,6/1/2017,12/31/2024,Direct,,$23.25,N,,,Annual 2.75%,Annual,Percent,0.0275,7,,Full Service Gross,$57.50,,,,,CBD,,"806,960",Existing,No,No,New to Market,Growing,,JLL,CBRE,Cushman & Wakefield,Hamilton Partners,Chicago NBC Tower Lp c/o JLL Americas L.P.,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1964,1/1/1966,1/1/2016,41.879797,-87.639093,No,,,,,,,
5001,Office,Creative,Help/Systems LLC,Finance,Real Estate,CoWorking/Flexible Space,,Finance,Real Estate,CoWorking/Flexible Space,CoWorking Compan,350 N Orleans St,Chicago,Illinois,60654,River North Point,The Apparel Center,Chicago,River North,,A,,"43,398",900,9,,Office,Coworking,2nd Generation,,144,,4/1/2016,7/1/2016,7/1/2016,6/30/2028,Direct,,$36.00,Full Service Gross,$37.24,,Annual 2.00%,Annual,Percent,0.0200,12,,Full Service Gross,$75.00,,,,,CBD,,"1,336,867",Existing,No,No,New to Market,Growing,,JLL,JLL,,"Zeller Realty Group, Cindat",GlenStar Properties,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1974,1/1/1977,1/1/2017,41.888034,-87.636764,No,,,,,,,
4812,Office,Office,FBK Management,,,,,,,,,30 S Wacker Dr,Chicago,Illinois,60606,CME Center,CME Center,Chicago,West Loop,Wacker West,A,,"1,734",1770,17,,Office,Office,,,36,,4/1/2016,5/1/2016,5/1/2016,4/30/2019,Sublease,,$28.00,Full Service Gross,,,Annual $0.75,Annual,Amount,0.7500,2,,Full Service Gross,$0.00,,,,,CBD,,"1,200,000",Existing,No,No,Relocation,,,Golub & Company,Cushman & Wakefield,,"Hearn Company, GEM Realty Capital, Farallon Capital",JLL,,,Expired,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1980,1/1/1983,,41.881173,-87.637379,Yes,,,,,,,
4655,Office,Office,Treehouse Foods,,,,,,,,,233 S Wacker Dr,Chicago,Illinois,60606,Willis Tower,,Chicago,West Loop,Wacker West,A,,"3,961",,,,Office,Office,,,96,,4/1/2016,7/1/2016,7/1/2016,7/1/2024,Direct,,$30.00,Full Service Gross,$29.64,,Annual 2.50%,Annual,Percent,0.0250,10,,,$15.00,,,,,CBD,,"3,781,045",Existing,No,No,Relocation,,,Sterling Bay,JLL,Cushman & Wakefield,Cornerstone Real Estate Advisers,MB Real Estate Services,,,Occupied,No,,No,No,Yes,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1970,1/1/1973,8/1/2019,41.878859,-87.636016,Yes,,,,,,,
29251,Office,Office,ClearChoice Management Services LLC,,,,,,,,,707 Skokie Blvd,Northbrook,Illinois,60062,Combined Centre III,Combined Centre,Chicago,North Cook County,,A,,"1,250",205,,,Office,,,,2,,4/1/2016,4/1/2016,4/1/2016,5/31/2016,Direct,,$28.50,Full Service Gross,,,$0.00,,Amount,0.0000,0,,,$0.00,,,,,Suburban,,"132,589",Existing,No,No,Renewal,,,Transwestern,JLL,Cushman & Wakefield,Hinsdale Management,JLL,,,Expired,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1978,1/1/1980,1/1/1986,42.140029,-87.791877,No,,,,,,,
28590,Office,Office,AMOpportunities,,,,,,,,,2211-2215 S York Rd,Oak Brook,Illinois,60523,Drake Oak Brook Plaza,,Chicago,Eastern East-West,Oak Brook,A,,"2,956",200,,,Office,,,,26,,4/1/2016,4/1/2016,4/1/2016,5/31/2018,Direct,,$18.00,Full Service Gross,,,Stepped $0.54,Stepped,Amount,0.5400,1,,,$0.00,,,,,Suburban,,"252,000",Existing,No,No,Renewal,,,Colliers International,JLL,JLL,Lexington Health Care Group,MB Real Estate Services,,,Expired,No,,No,No,No,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1979,1/1/1981,1/1/1991,41.84657,-87.927655,No,2211-2215 S York Rd,Drake Oak Brook Plaza,Eastern East-West,,,,
29398,Office,Office,Naviaux Dubow & Harris LLC,,,,,,,,,8745 W Higgins Rd,Chicago,Illinois,60631,8745 West Higgins,O'Hare Plaza,Chicago,O'Hare,,A,,"2,908",150,,,Office,,,,38,,4/1/2016,4/1/2016,4/1/2016,5/31/2019,Direct,,$28.50,Full Service Gross,,,Stepped $0.50,Stepped,Amount,0.5000,3,,,$5.00,,,,,Suburban,,"117,299",Existing,No,No,Renewal,,,JLL,JLL,,Hamilton Partners,Zeller Realty Group,,,Expired,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1969,1/1/1971,1/1/1997,41.985931,-87.845223,No,8745 W Higgins Rd,8745 West Higgins,O'Hare,,,,
5137,Office,Office,Cushman & Wakefield,,,,,,,,,410 N Michigan Ave,Chicago,Illinois,60611,Wrigley North Tower,Wrigley Building,Chicago,North Michigan Avenue,,A,,"2,375",,7,,,,,,36,,3/31/2016,3/1/2017,3/1/2017,,,,$37.25,Full Service Gross,,,$0.50,,Amount,0.5000,0,,,$0.00,,,,,CBD,,"311,377",Existing,No,No,Renewal,,,JLL,Newmark Knight Frank,JLL,Zeller Realty Group,Alter Group,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1922,1/1/1924,1/1/2015,41.889923,-87.624751,No,,,,,,,
5080,Office,Office,Kroll Inc,Travel & Recreation,Performing Arts/Professional Sports Teams and Orgs,,,Travel & Recreation,Performing Arts/Professional Sports Teams and Orgs,,,400 N Michigan Ave,Chicago,Illinois,60611,Wrigley South Tower,Wrigley Building,Chicago,North Michigan Avenue,,A,,"1,282",,,,,,,,36,,3/31/2016,8/1/2016,8/1/2016,,,,$38.50,Full Service Gross,,,$0.50,,Amount,0.5000,3,,,$0.00,,,,,CBD,,"161,262",Existing,No,No,Renewal,,,JLL,JLL,Cushman & Wakefield,Bentall Kennedy,NAI Hiffman,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1919,1/1/1921,1/1/2015,41.88941,-87.625053,No,,,,,,,
5137,Office,Office,Wine Sergi,,,,,,,,,410 N Michigan Ave,Chicago,Illinois,60611,Wrigley North Tower,Wrigley Building,Chicago,North Michigan Avenue,,A,,"2,375",,7,,,,,,36,,3/31/2016,3/1/2017,3/1/2017,2/28/2020,Direct,,$37.25,Full Service Gross,,$37.25,Annual $0.50,Annual,Amount,0.5000,0,,,$0.00,,,,,CBD,,"311,377",Existing,No,No,Renewal,,,JLL,Sterling Bay,Cushman & Wakefield,"Alcion Ventures L.P., Alcion Ventures",NAI Hiffman,,,Occupied,No,,No,No,No,,,$10.29,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1922,1/1/1924,1/1/2015,41.889923,-87.624751,No,,,,,,,
5828,Office,Creative,Illinois Institute of Art,Health,General Health,,,Health,General Health,,,750 N Orleans St,Chicago,Illinois,60654,River North Concourse,,Chicago,River North,,A,,"13,066",101,1,,Office,Office,,,90,,3/31/2016,7/1/2016,7/1/2016,12/31/2023,Sublease,,$23.50,Full Service Gross,,,Annual $0.50,Annual,Amount,0.5000,6,,Full Service Gross,,,,,,CBD,,"74,754",Existing,No,No,Expansion,Growing,,Telos Group,JLL,Savills,Zeller Realty Group,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1914,1/1/1915,1/1/1987,41.896193,-87.637531,No,,,,,,,
5319,Office,Office,International Equipment Systems,Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Research- Consumer and Scientific,,Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Research- Consumer and Scientific,,500 W Madison St,Chicago,Illinois,60661,Accenture Tower,,Chicago,West Loop,,A,,"10,271",2060,20,,Office,Government,,,65,,3/23/2016,7/1/2016,7/1/2016,12/1/2021,Direct,,$22.00,N,,,Annual 3.00%,Annual,Percent,0.0300,5,,Full Service Gross,$30.00,,,,,CBD,,"1,369,689",Existing,No,No,New Lease,,,Colliers International,,JLL,Zeller Realty Group,,,,Occupied,No,,No,No,Yes,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1984,1/1/1987,,41.88295,-87.640182,No,,,,,,,
