PropertyID,Address ,Building Name,Suite,City,State,Postal Code,Market ,Sub Market Cluster,Sub Market,Micro Market,Property Type,Building Type,Building Sub Type,Building Sub Specialty,Building Class,Building Sub Class,Building Status,Space Type,Availability Type,Space Condition,Build Out Condition,Condition,Floors,Is Available,Is Vacant,Is Full Floor?,Is Full Building?,Is Divisibile?,View Space,Min Available s.f.,Max Available s.f.,Rent Low,Rent High,Rent Type,Sale Price,Floor Contig s.f.,Large Block (Bldg Contig) s.f.,Calculated Bldg Contig s.f.,Bldg Contig Rent,Operating Expenses p.s.f.,Taxes p.s.f.,Common Area Maintenance p.s.f.,Date on Market,Vacating Tenant Company,Date Vacant,New Tenant,Move In Date,Earliest Move In Timing,Earliest Move in Date,Minimum Lease Term Months,Maximum Lease Term Months,In Statistics?,Sublessor Company,Listing Broker Company,Amenities,Amenity Comments,Building Size,Building Primary Owner,Column Spacing Width,Column Spacing Depth,Building Location
5206,425 S Financial Pl,425 S Financial Place,2323,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,23rd,No,No,No,No,No,,"2,209","2,209",$15.00,$18.00,NNN,,"21,271","2,209","26,417",$24.00,,,,4/20/2018,,,,12/1/2018,Specific Date,12/1/2018,0,0,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,2321,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,23rd,No,No,No,No,No,,"1,244","1,244",$54.68,$59.68,NNN,,"11,536","1,244","26,417",$24.00,,,,7/24/2018,,,,2/8/2019,,,0,0,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,2300,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,23rd,No,No,No,No,No,,"7,507","7,507",,$1.00,NNN,,"21,271","7,507","26,417",$24.00,,,,7/24/2018,,,,4/1/2019,Vacant,,0,0,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,2310,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,23rd,Yes,Yes,No,No,No,,"6,114","6,114",$40.00,$45.00,NNN,,"11,536","6,114","26,417",$24.00,,,,9/2/2014,,,,,Vacant,,0,0,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,2315,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,23rd,Yes,Yes,No,No,No,,"3,255","3,255",$49.00,$52.00,NNN,,"11,536","3,255","26,417",$24.00,,,,5/18/2017,,,,,Vacant,,,,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,2600,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,Spec,,26th,No,Yes,Yes,No,Yes,,"25,956","25,956",$59.69,$60.69,NNN,,"25,956","25,956","26,417",$24.00,,,,3/1/2010,,,,12/1/2019,Vacant,12/1/2019,,,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,2700,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,27th,Yes,Yes,Yes,No,No,,"25,956","25,956",$0.00,$5.00,NNN,,"25,956","25,956","26,417",$24.00,,,,2/22/2018,,,,,30 Days,,0,0,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,2800,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,28th,No,No,Yes,No,No,,"25,946","25,946",,$5.00,NNN,,"25,946","25,946","26,417",$24.00,,,,3/21/2018,,,,4/1/2019,Vacant,,0,0,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,2908,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,29th,Yes,Yes,No,No,No,,683,683,,$4.00,NNN,,683,683,"26,417",$24.00,,,,8/21/2018,,,,,Specific Date,6/1/2019,0,0,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,2940,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,29th,Yes,Yes,No,No,No,,"2,149","2,149",$27.56,$29.56,NNN,,"2,149","2,149","26,417",$24.00,,,,8/21/2018,,,,,Specific Date,4/1/2019,0,0,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3000,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,30th,Yes,Yes,Yes,No,No,,"25,424","25,424",$38.44,$43.44,NNN,,"25,424","25,424","26,417",$24.00,,,,1/26/2017,,,,,Vacant,,,,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3160,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,Spec,,31st,Yes,Yes,No,No,No,,"6,765","6,765",$28.94,$29.94,NNN,,"6,765","6,765","26,417",$24.00,,,,4/18/2018,,,,,Vacant,,0,0,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3150,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,Spec,,31st,No,Yes,No,No,No,,"7,577","7,577",$21.00,$24.00,NNN,,"7,577","7,577","26,417",,,,,4/16/2010,,,,,90 Days,,,,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3210,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,Trophy,32nd,Yes,Yes,No,No,No,,"4,562","4,562",$37.56,$39.56,Full Service Gross,,"4,562","4,562","26,417",,$9.65,$9.44,,5/2/2019,,,,,Vacant,7/1/2019,,,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3232,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,Excellent,32nd,Yes,Yes,No,No,No,,"5,218","5,218",$18.00,$22.00,Full Service Gross,,"5,218","5,218","26,417",,$9.65,$9.44,,5/2/2019,,,,,Vacant,7/1/2019,,,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3200,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,32nd,No,No,No,No,No,,"10,005","10,005",$38.00,$42.00,NNN,,,"10,005","26,417",$24.00,,,,2/22/2018,,,,1/15/2017,Arranged,1/15/2017,,,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3450,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,34th,Yes,Yes,No,No,No,,"9,717","9,717",$44.64,$48.64,Full Service Gross,,"9,717","9,717","26,417",,,,,1/7/2019,,,,,Vacant,,,,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3400,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,34th,No,No,Yes,No,No,,"16,667","16,667",$27.08,$31.08,NNN,,"26,581","16,667","26,417",$24.00,,,,3/27/2012,,,,7/7/2019,Specific Date,,,,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3650,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,36th,Yes,No,No,No,No,,"7,800","7,800",$23.83,$24.83,Full Service Gross,,"7,800","7,800","26,417",,$9.65,$9.44,,6/26/2019,,,,,30 Days,,,,Yes,,JLL,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3625,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,36th,Yes,Yes,No,No,No,,"5,289","5,289",$23.00,$26.00,NNN,,"5,289","5,289","26,417",$24.00,,,,6/13/2018,,,,,Vacant,,0,0,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3700,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,37th,Yes,No,No,No,No,,"26,446","26,446",$32.34,$36.34,NNN,,"26,446","26,446","26,417",$24.00,,,,2/22/2018,,,,,Specific Date,1/1/2020,0,0,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,3800,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,38th,Yes,No,Yes,No,No,,"26,410","26,410",$29.59,$34.59,NNN,,"26,410","26,410","26,417",$24.00,,,,3/28/2018,,,,,Specific Date,1/1/2020,0,0,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,39th,Yes,No,Yes,No,No,,"26,417","26,417",$44.50,$46.50,NNN,,"26,417","26,417","26,417",$24.00,,,,7/24/2018,,,,,Negotiable,,0,0,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,4002,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,40th,Yes,No,No,No,No,,"15,862","15,862",$27.85,$30.85,NNN,,"23,458","15,862","26,417",$24.00,,,,7/24/2018,,,,,60 Days,,0,0,Yes,,,,,"1,041,292",CIM Group,,,
5206,425 S Financial Pl,425 S Financial Place,4001,Chicago,Illinois,60605,Chicago,CBD,Central Loop,,Office,Office,Mixed-Use,,A,,Existing,Direct,For Lease,,,,40th,Yes,No,No,No,No,,"7,596","7,596",$30.21,$32.21,NNN,,"23,458","7,596","26,417",$24.00,,,,7/24/2018,,,,,60 Days,,0,0,Yes,,,,,"1,041,292",CIM Group,,,
28978,4320 Winfield Rd,Cornerstone I at Cantera,200,Warrenville,Illinois,60555,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,2nd,Yes,Yes,No,No,No,,"15,290","15,290",$42.00,$46.00,Full Service Gross,,"15,290","15,290","20,849",,,,,6/4/2019,,,,,Specific Date,2/1/2020,36,120,Yes,,NAI Hiffman,,,"152,520",Fairbridge Partners LLC,,,
28978,4320 Winfield Rd,Cornerstone I at Cantera,325,Warrenville,Illinois,60555,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,Yes,Yes,No,No,No,,"5,076","5,076",$29.12,$33.12,NNN,,"5,076","5,076","20,849",$17.75,,,,3/27/2015,,,,,Vacant,,0,0,Yes,,,,,"152,520",Fairbridge Partners LLC,,,
28978,4320 Winfield Rd,Cornerstone I at Cantera,450,Warrenville,Illinois,60555,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,,,,,4th,No,No,No,No,No,,,"10,895",$27.87,$29.87,Full Service Gross,,,"10,895","20,849",,,,,6/25/2018,,,,8/1/2018,Vacant,,,,Yes,,,,,"152,520",Fairbridge Partners LLC,,,
28978,4320 Winfield Rd,Cornerstone I at Cantera,400,Warrenville,Illinois,60555,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,4th,Yes,Yes,Yes,No,Yes,,"5,200","20,982",$28.36,$33.36,NNN,,"20,982","20,849","20,849",,,,,2/5/2016,,,,,Vacant,,,,Yes,,,,,"152,520",Fairbridge Partners LLC,,,
28978,4320 Winfield Rd,Cornerstone I at Cantera,550,Warrenville,Illinois,60555,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,,,,,5,No,No,No,No,No,,,"5,731",$31.00,$36.00,Full Service Gross,,,"5,731","20,849",,,,,7/1/2017,,,,3/1/2018,Vacant,,,,Yes,,,,,"152,520",Fairbridge Partners LLC,,,
28978,4320 Winfield Rd,Cornerstone I at Cantera,500,Warrenville,Illinois,60555,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,5th,Yes,Yes,No,No,Yes,,"3,500","5,164",$32.34,$36.34,NNN,,"5,164","5,164","20,849",$17.75,,,,5/3/2012,,,,,Vacant,,0,0,Yes,,,,,"152,520",Fairbridge Partners LLC,,,
140705,444 N Wells St,444 North Wells,202,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,2nd,Yes,No,No,No,No,,"1,465","1,465",$33.19,$36.19,Modified Gross,,"1,465","1,465","2,112",,,,,4/26/2019,,,,,Specific Date,8/1/2019,,,Yes,,Urban Innovations,,,"56,741",Urban Innovations,,,
140705,444 N Wells St,444 North Wells,406,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,4th,No,No,No,No,No,,"2,566","2,566",$27.00,$28.00,Modified Gross,,"2,566","2,566","2,112",,,,,5/21/2019,,,,,,,,,Yes,,Urban Innovations,,,"56,741",Urban Innovations,,,
140705,444 N Wells St,444 North Wells,402,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,4th,Yes,No,No,No,No,,"2,112","2,112",,$4.00,Modified Gross,,"2,112","2,112","2,112",,,,,7/24/2019,,,,,60 Days,,,,Yes,,Urban Innovations,,,"56,741",Urban Innovations,,,
140705,444 N Wells St,444 North Wells,602,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,6th,No,No,No,No,No,,"5,427","5,427",$0.00,$5.00,Modified Gross,,"5,427","5,427","2,112",$36.00,,,,9/5/2018,,3/1/2019,,1/1/2020,Specific Date,3/1/2019,0,0,Yes,,Urban Innovations,,,"56,741",Urban Innovations,,,
140707,445 W Erie St,445 West Erie,106,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Sublet,For Lease,,Spec,Excellent,1st,No,No,No,No,No,,"1,481","1,481",$24.25,$28.25,Full Service Gross,,"1,481","1,481","2,602",,,,,2/12/2019,,,,10/10/2019,Specific Date,,,,Yes,,Monarch Realty,,,"47,300",R2 Companies,,,
140707,445 W Erie St,445 West Erie,101,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,1st,Yes,Yes,No,No,No,,"2,101","2,101",,$3.00,Full Service Gross,,"2,101","2,101","2,602",,,,,4/23/2019,,,,,Vacant,,,,Yes,,Bradford Allen Realty Services,,,"47,300",R2 Companies,,,
140707,445 W Erie St,445 West Erie,110,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,1st,Yes,Yes,No,No,No,,"1,425","1,425",$30.34,$31.34,Full Service Gross,,"1,425","1,425","2,602",,,,,4/23/2019,,,,,Specific Date,5/1/2019,,,Yes,,Bradford Allen Realty Services,,,"47,300",R2 Companies,,,
140707,445 W Erie St,445 West Erie,111,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,1st,Yes,No,No,No,No,,"2,602","2,602",$20.75,$23.75,Full Service Gross,,"2,602","2,602","2,602",,,,,4/29/2019,,,,,30 Days,,,,Yes,,Bradford Allen Realty Services,,,"47,300",R2 Companies,,,
140707,445 W Erie St,445 West Erie,102,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,1st,Yes,No,No,No,No,,"1,963","1,963",,$1.00,Full Service Gross,,"1,963","1,963","2,602",,,,,5/14/2019,,,,,Specific Date,10/1/2019,,,Yes,,Bradford Allen Realty Services,,,"47,300",R2 Companies,,,
140707,445 W Erie St,445 West Erie,104,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,1st,Yes,No,No,No,No,,"1,447","1,447",$29.64,$31.64,Full Service Gross,,"1,447","1,447","2,602",,,,,5/23/2019,,,,,Specific Date,7/1/2019,,,Yes,,Bradford Allen Realty Services,,,"47,300",R2 Companies,,,
140707,445 W Erie St,445 West Erie,211,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,2nd,No,No,No,No,No,,"1,835","1,919",$28.00,$33.00,Modified Gross,,"1,919","1,919","2,602",$33.00,,,,3/7/2016,,,,10/3/2019,Specific Date,,,,Yes,,Bradford Allen Realty Services,,,"47,300",R2 Companies,,,
140707,445 W Erie St,445 West Erie,207,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,2nd,Yes,Yes,No,No,No,,"1,395","1,395",$21.00,$23.00,Modified Gross,,"1,395","1,395","2,602",$33.00,,,,11/11/2016,,,,,Vacant,,,,Yes,,,,,"47,300",R2 Companies,,,
140707,445 W Erie St,445 West Erie,203,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,2nd,No,No,No,No,No,,"2,091","2,091",$0.00,$4.00,Modified Gross,,"2,091","2,091","2,602",$33.00,,,,2/1/2017,,,,6/22/2019,,,,,Yes,,Bradford Allen Realty Services,,,"47,300",R2 Companies,,,
140707,445 W Erie St,445 West Erie,111,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Sublet,For Lease,,Full Build-Out,Excellent,2nd,No,No,No,No,No,,"2,349","2,349",$55.00,$57.00,Full Service Gross,,"2,349","2,349","2,602",$21.00,,,,9/20/2017,,,,1/1/2019,30 Days,,,,Yes,,,,,"47,300",R2 Companies,,,
140707,445 W Erie St,445 West Erie,205,Chicago,Illinois,60654,Chicago,CBD,River North,,Office,Office,Creative,,A,,Existing,Direct,For Lease,,,,2nd,Yes,Yes,No,No,No,,"1,575","1,575",$25.00,$26.00,Modified Gross,,"1,575","1,575","2,602",$33.00,,,,12/4/2017,,,,,Vacant,,,,Yes,,,,,"47,300",R2 Companies,,,
335617,450 N Morgan St,450 Morgan,,Chicago,Illinois,60642,Chicago,CBD,River West,,Office,Office,Mixed-Use,,A,,Proposed Short-Term,Direct,For Lease,,,,1st,No,No,No,No,No,,"10,121","10,121",$29.49,$34.49,,,"10,121","40,743","10,910",$30.75,,,,5/8/2017,,7/1/2018,,12/1/2018,Specific Date,12/1/2019,0,0,No,,,,,"40,743",MAB Capital Management,,,
335617,450 N Morgan St,450 Morgan,,Chicago,Illinois,60642,Chicago,CBD,River West,,Office,Office,Mixed-Use,,A,,Proposed Short-Term,Direct,For Lease,,,,1st,Yes,No,No,No,No,,"10,121","10,121",$46.09,$47.09,,,"10,121","10,121","10,910",$0.00,,,,8/20/2018,,12/1/2018,,,Specific Date,12/1/2018,0,0,No,,,,,"40,743",MAB Capital Management,,,
335617,450 N Morgan St,450 Morgan,,Chicago,Illinois,60642,Chicago,CBD,River West,,Office,Office,Mixed-Use,,A,,Proposed Short-Term,Direct,For Lease,,,,2nd,No,No,No,No,No,,"10,910","10,910",$49.00,$50.00,,,"10,910","10,910","10,910",$0.00,,,,8/20/2018,,12/1/2018,,12/1/2018,Specific Date,12/1/2018,0,0,No,,,,,"40,743",MAB Capital Management,,,
335617,450 N Morgan St,450 Morgan,,Chicago,Illinois,60642,Chicago,CBD,River West,,Office,Office,Mixed-Use,,A,,Proposed Short-Term,Direct,For Lease,,,,3rd,No,No,Yes,No,No,,"11,135","11,135",$21.00,$24.00,Full Service Gross,,"11,135","11,135","10,910",,,,,5/8/2017,,8/1/2018,,,Specific Date,12/1/2019,,,No,,,,,"40,743",MAB Capital Management,,,
335617,450 N Morgan St,450 Morgan,,Chicago,Illinois,60642,Chicago,CBD,River West,,Office,Office,Mixed-Use,,A,,Proposed Short-Term,Direct,For Lease,,,,3rd,Yes,No,No,No,No,,"10,910","10,910",$0.00,$1.00,,,"10,910","10,910","10,910",$0.00,,,,8/20/2018,,12/1/2018,,,Specific Date,12/1/2018,0,0,No,,,,,"40,743",MAB Capital Management,,,
335617,450 N Morgan St,450 Morgan,,Chicago,Illinois,60642,Chicago,CBD,River West,,Office,Office,Mixed-Use,,A,,Proposed Short-Term,Direct,For Lease,,,,4th,No,No,Yes,No,No,,"11,135","11,135",$0.00,$4.00,Full Service Gross,,"11,135","11,135","10,910",,,,,5/8/2017,,8/1/2018,,,Specific Date,12/1/2019,,,No,,,,,"40,743",MAB Capital Management,,,
335617,450 N Morgan St,450 Morgan,,Chicago,Illinois,60642,Chicago,CBD,River West,,Office,Office,Mixed-Use,,A,,Proposed Short-Term,Direct,For Lease,,,,4th,Yes,No,No,No,No,,"8,148","8,148",$27.97,$28.97,,,"8,148","8,148","10,910",$0.00,,,,8/20/2018,,12/1/2018,,,Specific Date,12/1/2018,0,0,No,,,,,"40,743",MAB Capital Management,,,
335617,450 N Morgan St,450 Morgan,,Chicago,Illinois,60642,Chicago,CBD,River West,,Office,Office,Mixed-Use,,A,,Proposed Short-Term,Direct,For Lease,,,,5th,No,No,Yes,No,No,,"8,352","8,352",$26.54,$27.54,Full Service Gross,,"8,352","8,352","10,910",,,,,5/8/2017,,8/1/2018,,,Specific Date,12/1/2019,,,No,,,,,"40,743",MAB Capital Management,,,
555040,4545 N Ravenswood Ave,New Ravenswood Office Space,First Floor,Chicago,Illinois,60640,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Raw Space,Excellent,1st,Yes,Yes,Yes,No,No,,"6,500","6,500",$22.50,$23.50,N,,"6,500","6,500","6,500",,,,,3/1/2019,,,,,Vacant,,60,120,No,,Seneca Real Estate Group,,,"24,700",Harmony Management,,,
555040,4545 N Ravenswood Ave,New Ravenswood Office Space,Second Floor,Chicago,Illinois,60640,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,2nd,No,No,Yes,No,No,,"5,250","5,250",$45.00,$46.00,N,,,,"6,500",,,,,3/1/2019,,,,7/1/2019,,,,,No,,Seneca Real Estate Group,,,"24,700",Harmony Management,,,
555040,4545 N Ravenswood Ave,New Ravenswood Office Space,Third Floor,Chicago,Illinois,60640,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,No,No,Yes,No,No,,"5,250","5,250",$20.00,$23.00,N,,,,"6,500",,,,,3/1/2019,,,,7/1/2019,,,,,No,,Seneca Real Estate Group,,,"24,700",Harmony Management,,,
555040,4545 N Ravenswood Ave,New Ravenswood Office Space,Fourth Floor,Chicago,Illinois,60640,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,4th,No,No,Yes,No,No,,"5,250","5,250",$19.00,$24.00,N,,,,"6,500",,,,,3/1/2019,,,,7/1/2019,,,,,No,,Seneca Real Estate Group,,,"24,700",Harmony Management,,,
555040,4545 N Ravenswood Ave,New Ravenswood Office Space,Rooftop,Chicago,Illinois,60640,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,5th,No,No,No,No,No,,"1,250","1,250",35.33,$40.33,Full Service Gross,,,,"6,500",,,,,3/1/2019,,,,7/1/2019,,,,,No,,Seneca Real Estate Group,,,"24,700",Harmony Management,,,
28998,455 Knightsbridge Pkwy,455 Knightsbridge,First Floor,Lincolnshire,Illinois,60069,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,1st,Yes,Yes,Yes,No,No,,"23,098","23,098",$44.20,$45.20,Full Service Gross,,"23,098","115,489","115,489",$14.95,,,,2/2/2016,,,,,Vacant,,,,Yes,,,,,"115,489",Van Vlissingen & Company,,,
28998,455 Knightsbridge Pkwy,455 Knightsbridge,Second Floor,Lincolnshire,Illinois,60069,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,2nd,Yes,Yes,Yes,No,No,,"23,098","23,098",$18.00,$20.00,Full Service Gross,,"23,098","115,489","115,489",$14.95,,,,2/2/2016,,,,,Vacant,,,,Yes,,,,,"115,489",Van Vlissingen & Company,,,
28998,455 Knightsbridge Pkwy,455 Knightsbridge,Third Floor,Lincolnshire,Illinois,60069,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,Yes,Yes,Yes,No,No,,"23,098","23,098",$32.00,$33.00,Full Service Gross,,"23,098","115,489","115,489",$14.95,,,,2/2/2016,,,,,Vacant,,,,Yes,,,,,"115,489",Van Vlissingen & Company,,,
28998,455 Knightsbridge Pkwy,455 Knightsbridge,Fourth Floor,Lincolnshire,Illinois,60069,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,4th,Yes,Yes,Yes,No,No,,"23,098","23,098",$0.00,$5.00,Full Service Gross,,"23,098","115,489","115,489",$14.95,,,,2/2/2016,,,,,Vacant,,,,Yes,,,,,"115,489",Van Vlissingen & Company,,,
28998,455 Knightsbridge Pkwy,455 Knightsbridge,Fifth Floor,Lincolnshire,Illinois,60069,Chicago,Suburban,North Lake County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,5th,Yes,Yes,Yes,No,No,,"23,097","23,097",$27.80,$29.80,Full Service Gross,,"23,097","115,489","115,489",$14.95,,,,2/2/2016,,,,,Vacant,,,,Yes,,,,,"115,489",Van Vlissingen & Company,,,
5243,455 N Cityfront Plaza Dr,NBC Tower,615,Chicago,Illinois,60611,Chicago,CBD,North Michigan Avenue,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,6th,Yes,Yes,No,No,No,,"2,240","2,240",$26.92,$29.92,Full Service Gross,,"2,240","2,240","22,902",$25.00,,,,2/21/2018,,,,,Vacant,,0,0,Yes,,,,,"896,770",Metropolis Investment Holdings,,,
5243,455 N Cityfront Plaza Dr,NBC Tower,820,Chicago,Illinois,60611,Chicago,CBD,North Michigan Avenue,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,8th,Yes,Yes,No,No,No,,"3,274","3,274",$27.00,$31.00,Full Service Gross,,"3,274","3,274","22,902",$25.00,,,,11/3/2008,,,,,Vacant,,,,Yes,,,,,"896,770",Metropolis Investment Holdings,,,
5243,455 N Cityfront Plaza Dr,NBC Tower,,Chicago,Illinois,60611,Chicago,CBD,North Michigan Avenue,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,,,9th,No,No,No,No,No,,"4,396","4,396",$57.00,$61.00,Modified Gross,,"4,396","4,396","22,902",$29.00,,,,7/17/2018,,,,10/27/2019,,,,,Yes,,CBIZ Gibraltar Real Estate Services LLC,,,"896,770",Metropolis Investment Holdings,,,
