PropertyID,Bldg Type,Bldg Subtype,Sale Status,Active Marketing Date,Under Contract Date,Sold Date,Address,City,State,Zip,Bldg Name,Business Park,Market,Submarket,Micromarket,Bldg Class,Bldg Status,Tenancy,Bldg Size at Sale,Bldg Size,Sales Price,Price Est?,Portfolio?,Sale is Confidential,Parcel Size (acres),Parcel Number,Cap Rate,Occupancy at Sale,Asset Profile,Buyer,Buyer Company Participation %,Buyer Company Countries,Seller,Buyer Broker Company,Seller Broker Company,CAs,Tours,Bids,Construction Materials,Dock Configuration Type,Industrial AC,Crane Served?,Crane Comments,Submarket Cluster,Custom Cluster,Stories,Build Date,Renovated Date,Landlord Leasing Company,Management Company,Sale Type,Latitude,Longitude,Is Federal Sale?,Most Expensive Street?
29172,Office,Office,Sold,,,9/26/2003,6111 N River Rd,Rosemont,Illinois,60018,Riverway,Riverway,Chicago,O'Hare,,A,Existing,,"199,505","199,505","$26,500,000",No,No,No,,07-33-402-004-0000,,10000%,,Golub & Company,1.0000,,Hines,,CBRE,,,,,,,,,Suburban,,11,1/1/1987,,Medline Industries,JLL,Owner-User,41.987567,-87.858398,No,No
4655,Office,Office,Sold,,,8/31/2003,233 S Wacker Dr,Chicago,Illinois,60606,Willis Tower,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"3,781,045","3,781,045","$22,566,184",No,No,No,,17-16-216-009-0000,,7790%,,"Mariner Financial, Inc.",1.0000,,John Buck Company,,,,,,,,,,,CBD,,110,1/1/1973,8/1/2019,CBRE,Hamilton Partners,Acquisition,41.878859,-87.636016,No,Yes
28096,Office,Office,Sold,,,8/12/2003,1101 Skokie Blvd,Northbrook,Illinois,60062,Northbrook Corporate Center I,Combined Centre,Chicago,North Cook County,,A,Existing,Single-Tenant,"338,151","128,670","$150,361,921",No,Yes,No,,04-12-110-015-0000,,9580%,,KAWA Capital Management,1.0000,,Fairbridge Partners LLC,,HI Group,,,,,,,,,Suburban,,6,1/1/1999,,Colliers International,Hamilton Partners,Acquisition,42.132195,-87.786383,No,No
28055,Office,Office,Sold,,,8/12/2003,1033 Skokie Blvd,Northbrook,Illinois,60062,Northbrook Corporate Center II,Combined Centre,Chicago,North Cook County,,A,Existing,,"128,670","150,000","$22,264,100",No,Yes,No,,04-12-110-016-0000,,8680%,,WH&H Realty Advisors,1.0000,,Tishman Speyer,,HI Group,,,,,,,,,Suburban,,6,1/1/2001,,Lincoln Property Company,Hines,Acquisition,42.133161,-87.786712,No,No
28902,Office,Office,Sold,,,7/31/2003,3800 Golf Rd,Rolling Meadows,Illinois,60008,Atrium Corporate Center,Atrium Corporate Center,Chicago,Northwest,,A,Existing,Multi-Tenant,"483,000","467,000","$82,500,000",No,No,No,,08-07-403-019-0000,427.0%,10000%,,"GAW Capital Partners, KTCU, Korean Federation of Community Credit Cooperatives",1.0000,,PacTrust,,CBRE,,,,,,,,,Suburban,,3,1/1/1968,1/1/1998,Shapack Partners,RR Donnelley,Acquisition,42.052906,-88.025497,No,No
3538,Office,Office,Sold,,,7/21/2003,120 N LaSalle St,Chicago,Illinois,60602,120 North LaSalle,,Chicago,Central Loop,,A,Existing,Multi-Tenant,"381,427","383,446","$3,100,000",No,No,No,,17-09-446-016-0000,681.0%,8200%,,Intercontinental,1.0000,,Equity Commonwealth,,CBRE,,,,,,,,,CBD,,40,1/1/1991,,Zeller Realty Group,Walgreens,Acquisition,41.883716,-87.632972,No,No
4613,Office,Office,Sold,,,6/30/2003,225 W Wacker Dr,Chicago,Illinois,60606,225 Wacker,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"650,812","647,803","$8,625,000",No,No,No,,17-09-413-001-0000,700.0%,9300%,,Elad Canada Inc.,1.0000,,Duke Realty Corporation,,,,,,,,,,,CBD,,31,1/1/1989,,Zeller Realty Group,John Hancock Life Insurance Company,Acquisition,41.886399,-87.635246,No,Yes
4371,Office,Office,Sold,,,5/9/2003,200 E Randolph St,Chicago,Illinois,60601,AON Center,,Chicago,East Loop,,A,Existing,Multi-Tenant,"2,687,814","2,689,814","$16,666,667",No,No,No,,,880.0%,,,Northwestern Memorial Hospital,1.0000,,The Davis Companies,,Secured Capital,,,,,,,,,CBD,,83,1/1/1974,,GlenStar Properties,JLL,Acquisition,41.885141,-87.621513,No,No
28265,Office,Office,Sold,,,5/7/2003,150 NW Point Blvd,Elk Grove Village,Illinois,60007,150 NW Point,Park of Northwest Point,Chicago,Northwest,,A,Existing,,"176,844","176,844","$68,483,994",No,No,No,,08-21-202-082-0000,,8300%,,Tishman Speyer,1.0000,,Blackstone Group,,CBRE,,,,,,,,,Suburban,,6,6/1/2001,,Walgreens,JLL,Owner-User,42.034844,-87.983512,No,No
4440,Office,Condo,Sold,,,5/1/2003,203 N LaSalle St,Chicago,Illinois,60601,203 North LaSalle,,Chicago,Central Loop,,A,Existing,,"750,000","750,000","$30,100,000",No,No,No,,17-09-420-017-0000,,,,"Ascentris, Lincoln Property Company",1.0000,,"Angelo, Gordon & Company, White Oak Realty Partners",,,,,,,,,,,CBD,,27,1/1/1985,,Cushman & Wakefield,Lincoln Property Company,Acquisition,41.886032,-87.632052,No,No
28479,Office,Office,Sold,,,3/31/2003,2 Lincoln Ctr,Oakbrook Terrace,Illinois,60181,Two Lincoln Centre,Two Lincoln Centre,Chicago,Eastern East-West,Oak Brook,A,Existing,Single-Tenant,"253,000","253,000","$30,200,000",No,No,No,,06-21-402-042,610.0%,10000%,,"Syndicated Equities, White Oak Realty Partners",1.0000,,The Opus Group,,Marcus & Millichap,,,,,,,,,Suburban,,10,1/1/2001,,CBRE,Hearn Company,Acquisition,41.846134,-87.985252,No,No
29234,Office,Office,Sold,,,3/31/2003,700 Commerce Dr,Oak Brook,Illinois,60523,Oak Brook Pointe,,Chicago,Eastern East-West,Oak Brook,A,Existing,,"214,065","214,065","$37,558,650",No,Yes,No,,06-24-304-007,810.0%,8920%,,GE Real Estate,1.0000,,The Opus Group,,Cushman & Wakefield,,,,,,,,,Suburban,,5,1/1/1999,,Golub & Company,NAI Global,Acquisition,41.851715,-87.938591,No,No
28773,Office,Office,Sold,,,3/31/2003,3 Lincoln Ctr,Oakbrook Terrace,Illinois,60181,Three Lincoln Centre,Lincoln Centre,Chicago,Eastern East-West,Oak Brook,A,Existing,Single-Tenant,"180,000","180,311","$24,000,000",No,No,No,9,06-21-402-030,610.0%,10000%,,Midas Medici Group Holdings Inc,1.0000,,Blackstone Group,,Marcus & Millichap,,,,,,,,,Suburban,,6,1/1/2001,,CBRE,GC Essential Asset REIT,Acquisition,41.846776,-87.985142,No,No
28509,Office,Office,Sold,,,3/11/2003,2001 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza I,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"180,005","187,189","$11,630,000",No,Yes,No,,06-23-404-032,802.0%,10000%,,John Buck Company,1.0000,,Shapack Partners,,Cushman & Wakefield,,,,,,,,,Suburban,,7,1/1/1980,1/1/1987,JLL,Zeller Realty Group,Acquisition,41.850624,-87.947233,No,No
28515,Office,Office,Sold,,,3/11/2003,2015 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza II,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"168,000","168,000","$75,000,000",No,Yes,No,,06-23-404-032,802.0%,10000%,,BP Pipelines,1.0000,,"321 N. Clark Realty, LLC",,Cushman & Wakefield,,,,,,,,,Suburban,,8,1/1/1980,1/1/1987,GlenStar Properties,Golub & Company,Acquisition,41.850019,-87.946467,No,No
28521,Office,Office,Sold,,,3/11/2003,2021 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza III,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"167,000","167,000","$310,000,000",No,Yes,No,,06-23-404-032,802.0%,10000%,,Dougherty Real Estate Equity Advisors LLC,1.0000,,Oak Street Real Estate Capital,,Cushman & Wakefield,,,,,,,,,Suburban,,7,1/1/1980,1/1/1987,JLL,CBRE,Acquisition,41.84931,-87.947198,No,No
28313,Office,Office,Sold,,,12/31/2002,1601 W Diehl Rd,Naperville,Illinois,60563,Ondeo Nalco Company,,Chicago,Western East-West,,A,Existing,Single-Tenant,"707,333","707,333","$51,500,000",No,No,No,81,"07-03-304-020, 07-03-304-021",,0%,,MetLife,1.0000,,Invesco,,Salomon Smith Barney Inc,,,,,,,,,Suburban,,5,1/1/1984,,CBRE,Piedmont Office Realty Trust,Acquisition,41.79913,-88.198989,No,No
29105,Office,Office,Sold,,,12/31/2002,55 Shuman Blvd,Naperville,Illinois,60563,MetroWest,,Chicago,Western East-West,,A,Existing,Multi-Tenant,"205,055","205,055","$69,000,000",No,No,No,,08-06-300-014,1127.0%,8490%,,TA Realty,1.0000,,"CWCapital Asset Management, LLC",,CBRE,,,,,,,,,Suburban,,10,1/1/1986,1/1/2012,Direct Marketing Technology,CBRE,Acquisition,41.805065,-88.143639,No,No
5406,Office,Office,Sold,,,12/31/2002,525 W Van Buren St,Chicago,Illinois,60607,Congress Center,,Chicago,West Loop,,A,Existing,Multi-Tenant,"522,000","522,089","$29,050,584",No,No,No,,17-16-129-087-0000,780.0%,8500%,,Adventus Realty Trust,1.0000,,PacTrust,,CBRE,,,,,,,,,CBD,,16,12/1/2000,,Newmark Knight Frank,JLL,Acquisition,41.876436,-87.640254,No,No
4933,Office,Office,Sold,,,12/25/2002,325 N Wells St,Chicago,Illinois,60654,325 North Wells,,Chicago,River North,,A,Existing,,"164,945","164,945","$43,393,805",No,No,No,,17-09-405-004-0000,,0%,,KBS Realty Advisors,"0.8000, 0.2000",",",Trizec Properties,,JLL,,,,,,,,,CBD,,11,1/1/1913,1/1/1984,Cole Real Estate Income Strategy Daily Nav Inc.,CBRE,Acquisition,41.888185,-87.633723,No,No
28314,Office,Office,Sold,,,12/24/2002,1603 Orrington Ave,Evanston,Illinois,60201,Orrington Plaza,,Chicago,North Cook County,Evanston,A,Existing,,"307,255","307,528","$9,779,000",No,No,No,,11-18-306-032-0000,902.0%,9300%,,"M&J Wilkow, Cargill Value Investment",1.0000,,Griffin Capital Corporation,,Eastdil Secured,,,,,,,,,Suburban,,20,1/1/1969,1/1/1999,JLL,,Acquisition,42.04673,-87.680557,No,No
4969,Office,Office,Sold,,,12/1/2002,333 W Wacker Dr,Chicago,Illinois,60606,West Wacker 333,,Chicago,West Loop,Wacker West,A,Existing,,"867,821","867,821","$21,400,000",No,No,No,,17-09-412-013-0000,,,,Senior Housing Properties Trust,1.0000,,"John Buck Company, Beacon Capital Partners",,,,,,,,,,,CBD,,36,1/1/1982,,Colliers International,CBRE,Acquisition,41.886054,-87.635938,No,Yes
28322,Office,Office,Sold,,,11/8/2002,1650 Lake Cook Rd,Deerfield,Illinois,60015,1650 Lake Cook,Hyatt Deerfield Campus,Chicago,North Lake County,,A,Existing,Single-Tenant,"125,690","125,690","$23,354,471",No,No,No,,16-31-404-013,,5650%,,Shorenstein Properties LLC,1.0000,,ASB Real Estate,,,,,,,,,,,Suburban,,5,1/1/1995,,Colliers International,Colliers International,Acquisition,42.153797,-87.868438,No,No
5477,Office,Office,Sold,,,11/2/2002,555 W Monroe St,Chicago,Illinois,60661,PepsiCo Tower,PepsiCo Chicago Plaza,Chicago,West Loop,,A,Existing,Multi-Tenant,"418,769","419,186","$34,048,726",No,No,No,,17-16-107-024-0000,760.0%,9700%,,"Lincoln Property Company, PGIM Real Estate",1.0000,,LNR Property Corporation,,CBRE,,,,,,,,,CBD,,17,1/1/2002,,CBRE,American Landmark Properties Ltd,Acquisition,41.880283,-87.641563,No,No
4877,Office,Office,Sold,,,10/17/2002,311 S Wacker Dr,Chicago,Illinois,60606,311 South Wacker,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"1,281,214","1,313,315","$133,008,000",No,No,No,,17-16-227-022-0000,750.0%,8250%,,Rubenstein Partners,1.0000,,Agellan Commercial REIT,,Cushman & Wakefield,,,,,,,,,CBD,,65,1/1/1990,,R2 Companies,Walton Street Capital,Acquisition,41.877496,-87.636165,No,Yes
28329,Office,Office,Sold,,,7/25/2002,1700 E Golf Rd,Schaumburg,Illinois,60173,Two Century Centre,Century Center,Chicago,Northwest,Schaumburg,A,Existing,,"226,387","226,387","$15,216,500",No,No,No,,07-12-400-015-0000,618.0%,9610%,,"Lexington Properties, Clarion Partners",1.0000,,Blackstone Group,,,,,,,,,,,Suburban,,11,1/1/1989,1/1/2004,Geller Capital Partners LLC,Zeller Realty Group,Acquisition,42.052831,-88.036676,No,No
4239,Office,Office,Sold,,,6/30/2002,181 W Madison St,Chicago,Illinois,60602,181 Madison,,Chicago,Central Loop,,A,Existing,Multi-Tenant,"936,683","952,559","$20,186,415",No,No,No,,17-16-203-002-0000,800.0%,9500%,,AbbVie,"0.5000, 0.5000",",","Zeller Realty Group, BDT Capital Partners",,,,,,,,,,,CBD,,50,1/1/1990,,NAI Hiffman,Hines,Acquisition,41.881695,-87.633484,No,No
29046,Office,Office,Sold,,,6/15/2002,500 Skokie Blvd,Northbrook,Illinois,60062,Combined Centre I,Combined Centre,Chicago,North Cook County,,A,Existing,,"99,138","99,138","$238,450,000",No,Yes,No,,04-02-402-030-0000,975.0%,8390%,,Northwestern Mutual,1.0000,,Jamie K Larocca,,Cushman & Wakefield,,,,,,,,,Suburban,,6,1/1/1978,1/1/1990,Colliers International,,Acquisition,42.142033,-87.797516,No,No
29120,Office,Office,Sold,,,6/15/2002,555 Skokie Blvd,Northbrook,Illinois,60062,Combined Centre II,Combined Centre,Chicago,North Cook County,,A,Existing,,"64,016","64,016","$260,354,197",No,Yes,No,,03-04-300-028-1064,975.0%,7210%,,Zeller Realty Group,1.0000,,"Blackstone Group, JP Morgan Chase & Company",,Cushman & Wakefield,,,,,,,,,Suburban,,5,1/1/1979,,GlenStar Properties,Baxalta,Acquisition,42.142406,-87.793434,No,No
29251,Office,Office,Sold,,,6/15/2002,707 Skokie Blvd,Northbrook,Illinois,60062,Combined Centre III,Combined Centre,Chicago,North Cook County,,A,Existing,,"132,589","132,589","$49,715,000",No,Yes,No,,03-11-200-006-0000,975.0%,6640%,,"Angelo, Gordon & Company, Fulcrum Asset Advisors",1.0000,,Village Of Schaumburg,,Cushman & Wakefield,,,,,,,,,Suburban,,7,1/1/1980,1/1/1986,JLL,Cushman & Wakefield,Acquisition,42.140029,-87.791877,No,No
178000,Office,Office,Sold,,,5/31/2002,5800 W Touhy Ave,Niles,Illinois,60714,Shure Building,,Chicago,North Cook County,,A,Existing,,"465,334","267,000","$44,250,000",No,No,No,18,10-29-403-036-0000,,10000%,,Barrington Venture,1.0000,,"Tishman Speyer, Pearlmark Real Estate Partners",,,,,,,,,,,Suburban,,7,4/1/2001,,Cushman & Wakefield,Lincoln Property Company,Owner-User,42.011956,-87.772904,No,No
28814,Office,Office,Sold,,,5/21/2002,3050 Highland Pky,Downers Grove,Illinois,60515,Highland Landmark IV,Highland Landmark,Chicago,Eastern East-West,,A,Existing,,"251,275","251,275","$20,156,885",No,No,No,,06-29-307-007,790.0%,7040%,,Barings Real Estate Advisors,1.0000,,Experian,,,,,,,,,,,Suburban,,8,1/1/2002,,Lincoln Property Company,American Landmark Properties Ltd,Acquisition,41.832584,-88.006332,No,No
28949,Office,Office,Sold,,,4/25/2002,4101 Winfield Rd,Warrenville,Illinois,60555,Cantera Meadows East,,Chicago,Western East-West,,A,Existing,,"167,215","167,215","$16,750,000",No,No,No,12,"07-01-101-004, 07-02-203-007",,0%,,"601W Companies, China Orient Summit Capital",1.0000,,"UBS, Yasuda Trust",JLL,,,,,,,,,,Suburban,,5,5/1/2002,10/1/2012,JLL,Commonwealth Edison Company,Acquisition,41.812607,-88.167518,No,No
28011,Office,Office,Sold,,,3/21/2002,1000 Milwaukee Ave,Glenview,Illinois,60025,,,Chicago,North Cook County,,A,Demolished,Single-Tenant,"405,039","405,039","$63,000,000",No,No,No,,04-32-105-007-0000,850.0%,0%,,Mansueto Properties LLC,1.0000,,Invesco,,HI Group,,,,,,,,,Suburban,,6,1/1/1975,,JLL,Colliers International,Acquisition,42.074833,-87.864646,No,No
209144,Office,Office,Sold,,,2/27/2002,1417 Lake Cook Rd,Deerfield,Illinois,60015,1417 Lake Cook,Lake Cook Office Centre,Chicago,North Cook County,,A,Existing,,"102,775","105,226","$20,950,000",No,No,No,,,,10000%,,Tishman Speyer,1.0000,,"Black Creek Diversified Property Fund, EverWest Real Estate Investors, LLC",,CBRE,,,,,,,,,Suburban,,4,1/1/1984,,Cushman & Wakefield,Bridge Investment Group,Owner-User,42.151366,-87.860574,No,No
3143,Office,Office,Sold,,,2/15/2002,1 S Wacker Dr,Chicago,Illinois,60606,One South Wacker,,Chicago,West Loop,Wacker West,A,Existing,,"1,195,170","1,195,170","$173,680,000",No,No,No,,17-16-201-001-0000,870.0%,9100%,,Columbia Property Trust,1.0000,,Blackstone Group,,Cushman & Wakefield,,,,,,,,,CBD,,40,1/1/1982,,Lincoln Property Company,NAI Hiffman,Acquisition,41.88164,-87.636287,No,Yes
28959,Office,Office,Sold,,,1/31/2002,4201 Winfield Rd,Warrenville,Illinois,60555,International,Cantera Business Park,Chicago,Western East-West,,A,Existing,Single-Tenant,"250,000","252,000","$31,100,000",No,No,No,,07-01-104-013,900.0%,10000%,,Boxer Property,1.0000,,Sterling Bay,,,,,,,,,,,Suburban,,6,1/1/2000,,Newmark Knight Frank,Cole Real Estate Income Strategy Daily Nav Inc.,Acquisition,41.808924,-88.165943,No,No
5320,Office,Office,Sold,,,1/29/2002,500 W Monroe St,Chicago,Illinois,60661,500 West Monroe,,Chicago,West Loop,,A,Existing,Multi-Tenant,"973,000","966,317","$31,207,500",No,No,No,,17-16-103-015-0000,870.0%,10000%,,Barings Real Estate Advisors,1.0000,,Broadway Partners,,JLL,,,,,,,,,CBD,,44,1/1/1992,,CBRE,Hamilton Partners,Acquisition,41.880888,-87.640562,No,No
28272,Office,Mixed-Use,Sold,,,1/3/2002,1500 Mcconnor Pkwy,Schaumburg,Illinois,60173,Windy Point I,Windy Point of Schaumburg,Chicago,Northwest,Schaumburg,A,Existing,Multi-Tenant,"175,101","188,109","$36,814,430",Yes,Yes,No,,07-12-400-052-0000,945.0%,3470%,,Equus Capital Partners,1.0000,,LaSalle Investment Management,,CBRE,,,,,,,,,Suburban,,7,1/1/1999,,GlenStar Properties,Colliers International,Acquisition,42.057635,-88.042491,No,No
28308,Office,Office,Sold,,,1/3/2002,1600 McConnor Pky,Schaumburg,Illinois,60173,Windy Point II,Windy Point of Schaumburg,Chicago,Northwest,Schaumburg,A,Existing,Multi-Tenant,"300,686","300,686","$18,400,000",Yes,Yes,No,,,945.0%,10000%,,"LaSalle Investment Management, CIC",1.0000,,"Deutsche Asset & Wealth Management, Northstar",,CBRE,,,,,,,,,Suburban,,11,1/1/2001,,Sterling Bay,Prudential Insurance Company of America,Acquisition,42.057501,-88.041201,No,No
29037,Office,Office,Sold,,,12/5/2001,50 NW Point Blvd,Elk Grove Village,Illinois,60007,Northwest Point,Northwest Point,Chicago,Northwest,,A,Existing,Single-Tenant,"176,848","177,095","$60,459,000",No,No,No,,08-21-202-083-0000,,10000%,,"Sun Life Institutional Investments, Hamilton Partners",1.0000,,CBRE,,,,,,,,,,,Suburban,,6,9/1/1999,,NAI Hiffman,,Acquisition,42.03392,-87.982887,No,No
209144,Office,Office,Sold,,,10/10/2001,1417 Lake Cook Rd,Deerfield,Illinois,60015,1417 Lake Cook,Lake Cook Office Centre,Chicago,North Cook County,,A,Existing,,"102,775","105,226","$25,000,000",No,No,No,,,,10000%,,Zeller Realty Group,1.0000,,Duke Realty Corporation,,,,,,,,,,,Suburban,,4,1/1/1984,,JLL,John Buck Company,Acquisition,42.151366,-87.860574,No,No
4239,Office,Office,Sold,,,9/13/2001,181 W Madison St,Chicago,Illinois,60602,181 Madison,,Chicago,Central Loop,,A,Existing,Multi-Tenant,"936,683","952,559","$37,479,785",No,No,No,,17-16-203-002-0000,780.0%,9700%,,Charter Realty,1.0000,,Prudential Insurance Company of America,,Eastdil Secured,,,,,,,,,CBD,,50,1/1/1990,,"PWA Real Estate, LLC",Newmark Knight Frank,Acquisition,41.881695,-87.633484,No,No
28714,Office,Office,Sold,,,8/31/2001,26125 N Riverwoods Blvd,Mettawa,Illinois,60045,Woodland Falls Corporate Center,,Chicago,North Lake County,,A,Existing,,"159,821","159,821","$42,500,000",No,No,No,,11-36-303-006,,10000%,,PGIM Real Estate,1.0000,,BRE/Southfield LLC,,,,,,,,,,,Suburban,,6,4/1/2001,,CBRE,JLL,Acquisition,42.242115,-87.904007,No,No
28794,Office,Office,Sold,,,8/14/2001,3000 Lakeside Dr,Bannockburn,Illinois,60015,Bannockburn Corporate Center,,Chicago,North Lake County,,A,Existing,Multi-Tenant,"209,628","209,421","$34,542,451",No,No,No,,16-18-300-016,901.0%,8860%,,"Sovereign Partners, LLC",1.0000,,Piedmont Office Realty Trust,,Dietz Property Group,,,,,,,,,Suburban,,3,8/1/2001,,Transwestern,Transwestern,Acquisition,42.202526,-87.882682,No,No
28326,Office,Office,Sold,,,7/1/2001,1675 S Lakeside Dr,Waukegan,Illinois,60085,Lakeside Point I,Amhurst Lake Business Prk,Chicago,North Lake County,,A,Existing,,"99,657","99,657","$95,000,000",No,No,No,,,,10000%,,Unknown,"0.5000, 0.5000",",",Blackstone Group,,Lehman Bros Holdings,,,,,,,,,Suburban,,3,1/1/1990,,CBRE,Cushman & Wakefield,Acquisition,42.328957,-87.885765,No,No
28317,Office,Office,Sold,,,7/1/2001,1615 S Lakeside Dr,Waukegan,Illinois,60085,Lakeside Point II,Amhurst Lake Business Prk,Chicago,North Lake County,,A,Existing,,"98,319","98,319","$8,619,000",No,No,No,,,,10000%,,Piedmont Office Realty Trust,"0.5000, 0.5000",",",Franklin Street Properties,,Lehman Bros Holdings,,,,,,,,,Suburban,,3,6/1/1998,,GlenStar Properties,JLL,Acquisition,42.330509,-87.885765,No,No
6145,Office,Condo,Sold,,,6/6/2001,919 N Michigan Ave,Chicago,Illinois,60611,Palmolive Building,,Chicago,North Michigan Avenue,,A,Existing,Multi-Tenant,"352,608","352,608","$9,742,875",No,No,No,,03-03-400-086-0000,840.0%,7000%,,Walgreens,"0.5000, 0.5000",",",Waukegan Road/Bannockburn Office,,JLL,,,,,,,,,CBD,,37,1/1/1929,1/1/2005,Cole Real Estate Income Strategy Daily Nav Inc.,Quadrangle Development Company,Acquisition,41.899792,-87.623505,No,No
5461,Office,Office,Sold,,,5/15/2001,550 W Washington Blvd,Chicago,Illinois,60661,550 West Washington,,Chicago,West Loop,,A,Existing,Multi-Tenant,"372,000","372,140","$9,850,000",No,No,No,,17-09-332-016-0000,850.0%,9500%,,Lone Star Funds,1.0000,,Equity Commonwealth,,CBRE,,,,,,,,,CBD,,16,1/1/2000,,Boxer Property,NAI Hiffman,Acquisition,41.88348,-87.641627,No,No
4918,Office,Office,Sold,,,4/5/2001,321 N Clark St,Chicago,Illinois,60654,321 North Clark at Riverfront Plaza,,Chicago,River North,,A,Existing,Multi-Tenant,"896,502","896,502","$83,750,000",No,No,No,,17-09-409-006-0000,970.0%,10000%,,CBRE Global Investors,"0.4500, 0.4500, 0.1000",", ,",GE Capital Real Estate,,Cushman & Wakefield,,,,,,,,,CBD,,35,1/1/1987,,Tishman Speyer,Equity Commonwealth,Acquisition,41.888155,-87.630782,No,No
28307,Office,Office,Sold,,,3/8/2001,1600 Golf Rd,Rolling Meadows,Illinois,60008,1600 Corporate Center,,Chicago,Northwest,,A,Existing,Multi-Tenant,"254,448","255,440","$35,100,000",No,No,No,,08-08-403-021-0000,1100.0%,9030%,,Wells Real Estate Funds,1.0000,,"Lubert-Adler Partners, LP, Farbman Group",,Cushman & Wakefield,,,,,,,,,Suburban,,12,1/1/1986,,Newmark Knight Frank,MB Real Estate Services,Acquisition,42.053183,-88.002199,No,No
28056,Office,Office,Sold,,,2/15/2001,1033 University Pl,Evanston,Illinois,60201,University Place,Evanston Research Park,Chicago,North Cook County,Evanston,A,Existing,Multi-Tenant,"55,685","55,685","$7,200,000",No,No,No,,11-18-112-021-0000,925.0%,8970%,,Beacon Capital Partners,1.0000,,KBS Realty Advisors,,CBRE,,,,,,,,,Suburban,,4,1/1/1991,,Telos Group,CBRE,Owner-User,42.051098,-87.685918,No,No
4385,Office,Office,Sold,,,2/11/2001,200 W Madison St,Chicago,Illinois,60606,200 West Madison,,Chicago,West Loop,,A,Existing,Multi-Tenant,"928,000","1,066,900","$17,398,134",No,No,No,,17-09-456-003-0000,850.0%,8700%,,Unknown,"0.8000, 0.2000",",",European American,,Eastdil Secured,,,,,,,,,CBD,,45,1/1/1983,,"Lillibridge Healthcare Services, Inc. affiliate",Piedmont Office Realty Trust,Acquisition,41.882192,-87.634349,No,No
28510,Office,Office,Sold,,,1/6/2001,2001 York Rd,Oak Brook,Illinois,60523,2001 York Center Oak Brook,,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"184,017","190,000","$9,600,000",No,No,No,,06-24-403-008,857.0%,10000%,,GEM Realty Capital,1.0000,,"GlenStar Properties, PGIM Real Estate",,,,,,,,,,,Suburban,,6,1/1/1999,,Tishman Speyer,JLL,Acquisition,41.850647,-87.928551,No,No
